"location_id","country","place","complex_site","site_location_utm_wkt","sample","radius","context","find_nr","species","wood_shape","type_context","feature","number_of_rings","missing_to_pith","sapwood_rings","missing_to_waney_edge","felling_season","date_first_ring","date_last_ring","laboratory","researcher"
"Ommen01","NL","Ommen","Subfossil wood","SRID=23031;POINT(732018.600560397 5824489.77860643)","ARF0001","0",NULL,NULL,"QUSP","1","N","Subfossil tree",151,NULL,1,19,NULL,167,317,"RING","EH"
"Ophemert01","NL","Ophemert","Settlement","SRID=23031;POINT(661781.120857712 5747272.92262283)","OSW0003","1","Water well",NULL,"ABAL","0","A","Water well; water well (barrel)",96,NULL,NULL,NULL,NULL,-38,58,NULL,"EH"
"Ophemert01","NL","Ophemert","Settlement","SRID=23031;POINT(661781.120857712 5747272.92262283)","OSW0002","1","Water well",NULL,"ABAL","0","A","Water well; water well (barrel)",91,NULL,NULL,NULL,NULL,-26,65,NULL,"EH"
"Ophemert01","NL","Ophemert","Settlement","SRID=23031;POINT(661781.120857712 5747272.92262283)","OSW0001","1","Water well",NULL,"ABAL","0","A","Water well; water well (barrel)",127,NULL,NULL,NULL,NULL,-63,64,NULL,"EH"
"Ophemert01","NL","Ophemert","Settlement","SRID=23031;POINT(661781.120857712 5747272.92262283)","OSW0004","1","Water well",NULL,"ABAL","0","A","Water well; water well (barrel)",122,NULL,NULL,NULL,NULL,-60,62,NULL,"EH"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSP0010","1",NULL,"6816Z","QUSP",NULL,"A","Kist",158,NULL,NULL,20,NULL,-25,133,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSD0002","1","Water well",NULL,"QUSP",NULL,"A","Water well",145,NULL,12,8,NULL,-57,88,"RING","EH"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSD0003","1","Water well",NULL,"QUSP",NULL,"A","Water well",75,NULL,NULL,16,NULL,-15,60,"RING","EH"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSD0004","1","Westerveld: Water well, P253",NULL,"QUSP",NULL,"A","Water well",144,NULL,3,17,NULL,-66,78,"RING","EH"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSD0005","1","Water well",NULL,"QUSP",NULL,"A","Water well",143,NULL,NULL,20,NULL,-67,76,"RING","EH"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSD0008","1","Water well",NULL,"QUSP",NULL,"A","Water well",129,NULL,NULL,21,NULL,-53,76,"RING","EH"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSD0009","1","Water well",NULL,"QUSP",NULL,"A","Water well",204,NULL,NULL,27,NULL,-126,78,"RING","EH"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSD0010","1","Water well",NULL,"QUSP",NULL,"A","Water well",91,NULL,NULL,20,NULL,-17,74,"RING","EH"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSD0011","1","Water well",NULL,"QUSP",NULL,"A","Water well",120,NULL,NULL,20,NULL,-50,70,"RING","EH"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSD0014","1","Water well",NULL,"QUSP",NULL,"A","Water well",94,NULL,NULL,20,NULL,-25,69,"RING","EH"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSD0015","1","Water well",NULL,"QUSP",NULL,"A","Water well",114,NULL,NULL,20,NULL,-58,56,"RING","EH"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSD0016","1","Water well","6","QUSP",NULL,"A","Water well",146,NULL,NULL,20,NULL,-69,77,"RING","EH"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSD0017","1","Water well",NULL,"QUSP",NULL,"A","Water well",84,NULL,NULL,20,NULL,-81,3,"RING","EH"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSP0008","1",NULL,"6816H","QUSP",NULL,"A","Kist",112,NULL,NULL,20,NULL,32,143,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSP0009","1",NULL,"6816I","QUSP",NULL,"A","Kist",96,NULL,NULL,20,NULL,-25,71,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSN0001","1","Water well","5899, plank 10","QUSP",NULL,"A","Water well",113,NULL,NULL,20,NULL,-41,72,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSN0002","1","Westerveld; House 104A","8644A","QUSP",NULL,"A","House; woonstalhuis",68,NULL,NULL,20,NULL,-15,53,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSN0003","1","Westerveld; House 101","9060","QUSP",NULL,"A","House; woonstalhuis",88,NULL,NULL,20,NULL,-99,-12,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSN0004","1","Westerveld; House 111","9668","QUSP",NULL,"A","House; woonstalhuis",91,NULL,NULL,20,NULL,-12,79,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSN0005","1","Westerveld; S464; Horreum","10.451","QUSP",NULL,"A","Horreum",143,NULL,NULL,20,NULL,-93,50,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSN0006","1","Westerveld; S464; Horreum","10.455b","QUSP",NULL,"A","Horreum",146,NULL,NULL,20,NULL,-94,52,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSP0001","1","Water well??","6816A","QUSP",NULL,"A","Kist",133,NULL,NULL,20,NULL,6,138,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSP0002","1",NULL,"6816B","QUSP",NULL,"A","Kist",85,NULL,NULL,20,NULL,49,133,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSP0003","1",NULL,"6816C","QUSP",NULL,"A","Kist",134,NULL,NULL,20,NULL,-15,121,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSP0004","1",NULL,"6816D","QUSP",NULL,"A","Kist",159,NULL,NULL,20,NULL,-25,134,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSP0005","1",NULL,"6816E","QUSP",NULL,"A","Kist",157,NULL,NULL,20,NULL,-23,134,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSP0006","1",NULL,"6816F","QUSP",NULL,"A","Kist",140,NULL,NULL,20,NULL,-19,121,"RING","EJ"
"Oss01","NL","Oss","Settlement","SRID=23031;POINT(672833.264962003 5738694.96357836)","OSP0007","1",NULL,"6816G","QUSP",NULL,"A","Kist",170,NULL,NULL,20,NULL,-25,145,"RING","EJ"
"Oss02","NL","Oss","Settlement","SRID=23031;POINT(673804.835095686 5738511.64867848)","OSG0002","0","Woonstalhuis","d","QUSP","11","A","House; woonstalhuis",83,20,NULL,20,NULL,-13,70,"RING","EH"
"Oss02","NL","Oss","Settlement","SRID=23031;POINT(673804.835095686 5738511.64867848)","OSG0001","1","Woonstalhuis",NULL,"QUSP","11","A","House; woonstalhuis",168,10,31,0,"Autumn/Winter",-76,92,"RING","EH"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0010","0",NULL,"Staander","QUSP","0","A",NULL,50,NULL,NULL,20,NULL,-3,47,"RING","EH"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0001","0",NULL,"19.100","QUSP","4","A",NULL,154,NULL,NULL,20,NULL,-145,9,"RING","EH"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0002","0",NULL,"19.129/rechts Z2","QUSP","0","A",NULL,108,10,NULL,20,NULL,-55,53,"RING","EH"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0003","1",NULL,"19.129/links N1","QUSP","0","A",NULL,101,NULL,NULL,20,NULL,-65,35,"RING","EH"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0004","0",NULL,"19.100","QUSP","7","A",NULL,105,NULL,NULL,20,NULL,-109,-5,"RING","EH"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0005","0",NULL,"26.105","QUSP",NULL,"A",NULL,99,10,NULL,20,NULL,-123,-25,"RING","EH"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0016","1","vierkante Water well","plank H1","QUSP","16","A","Water well; formwork",149,NULL,4,16,NULL,-45,104,"RING","EH"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0017","1","wandgreppelhuis","1576","QUSP","10","A","House",122,10,NULL,NULL,NULL,-82,40,"RING","EH"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0018","1","wandgreppelhuis","1039","QUSP","10","A","House",131,1,NULL,NULL,NULL,-87,44,"RING","EH"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0019","0","wandgreppelhuis","1648","QUSP","10","A","House",119,5,NULL,NULL,NULL,-87,32,"RING","EH"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0020","1","wandgreppelfarm house","2309","QUSP","7","A","House",66,15,NULL,NULL,NULL,-40,26,"RING","EH"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0022","0",NULL,"6697","QUSP","0","A","House",128,10,NULL,20,NULL,-112,16,NULL,"MD"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0023","1","Water well","4044","QUSP","14","A","Water well; formwork",164,10,7,13,NULL,-126,38,NULL,"MD"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0024","1","Water well","4065","QUSP","14","A","Water well; formwork",150,10,5,15,NULL,-142,8,NULL,"MD"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0025","1","Water well","5907","QUSP","14","A","Water well; formwork",91,10,NULL,20,NULL,-32,59,NULL,"MD"
"Oss03","NL","Oss","Settlement","SRID=23031;POINT(674808.24801253 5739495.06730904)","OSH0027","1",NULL,"6698","QUSP","14","A","House",60,20,NULL,20,NULL,-62,-3,NULL,"MD"
"Oss04","NL","Oss","Settlement","SRID=23031;POINT(673029.341958564 5739276.72161796)","IOSS001","0","House 134","12210A","QUSP",NULL,NULL,"House; woonstalhuis",76,NULL,6,NULL,NULL,-69,7,"RING","CV"
