"Series_A","Series_B"
"CUY0038","CUY0051"
"CUY0038","CUY0056"
"CUY0038","CUY0061"
"CUY0038","CUY0068"
"CUY0038","CUY0071"
"CUY0038","CUY0076"
"CUY0038","CUY0083"
"CUY0038","CUY0088"
"CUY0038","IBYK008"
"CUY0037","CUY0022"
"CUY0037","CUY0028"
"CUY0037","CUY0030"
"CUY0037","CUY0044"
"CUY0038","CUY0093"
"CUY0038","D2B0101"
"CUY0039","1AH0032"
"CUY0038","CUY0020"
"CUY0039","CUY0020"
"CUY0039","CUY0033"
"CUY0039","CUY0035"
"CUY0038","CUY0025"
"CUY0039","CUY0038"
"CUY0039","CUY0088"
"CUY0039","CUY0089"
"CUY0039","CUY0093"
"CUY0039","CUY0096"
"CUY0039","CUY0102"
"CUY0039","D2B0101"
"CUY0039","GEP0007"
"CUY0039","IBYK008"
"CUY0039","CUY0061"
"CUY0039","CUY0068"
"CUY0038","CUY0030"
"CUY0038","CUY0033"
"CUY0042","CUY0001"
"CUY0040","CUY0028"
"CUY0041","CUY0025"
"CUY0041","CUY0066"
"CUY0041","CUY0072"
"CUY0042","CUY0030"
"CUY0042","CUY0056"
"CUY0042","CUY0061"
"CUY0043","CUY0038"
"CUY0042","OUD2245"
"CUY0043","CUY0093"
"CUY0043","CUY0051"
"CUY0044","CUY0022"
"CUY0044","CUY0025"
"CUY0044","CUY0001"
"CUY0044","CUY0030"
"CUY0044","CUY0080"
"CUY0044","CUY0081"
"CUY0044","CUY0093"
"CUY0044","D2B0103"
"CUY0044","GEP0028"
"CUY0044","CUY0037"
"CUY0044","CUY0066"
"CUY0049","CUY0058"
"CUY0049","D2B0103"
"CUY0049","CUY_QT2"
"CUY0049","CUY0033"
"CUY0049","CUY0035"
"CUY0049","STF0018"
"CUY0049","STF0022"
"CUY0049","CUY0081"
"CUY0049","CUY0095"
"CUY0051","CUY0038"
"CUY0051","GEP_QT1"
"CUY0051","CUY0043"
"CUY0051","CUY0093"
"CUY0054","CUY0084"
"CUY0056","CUY0084"
"CUY0054","CUY0078"
"CUY0056","CUY0028"
"CUY0056","CUY0030"
"CUY0056","CUY0038"
"CUY0056","CUY0042"
"CUY0056","GEN_QT1"
"CUY0056","CUY0089"
"CUY0056","D2B0101"
"CUY0058","D2B0103"
"CUY0058","1AH_QT1"
"CUY0058","1AH_QT2"
"CUY0058","CUY0033"
"CUY0058","CUY0035"
"CUY0058","CUY0049"
"CUY0058","CUY0061"
"CUY0058","CUY0078"
"CUY0058","CUY0088"
"CUY0058","CUY0093"
"CUY0058","CUY0095"
"CUY0058","D2B0101"
"CUY0059","CKP0003"
"CUY0059","CUY0029"
"CUY0059","CUY0033"
"CUY0059","CUY0068"
"CUY0059","CUY0072"
"CUY0059","CUY0076"
"CUY0061","202013"
"CUY0061","CUY0042"
"CUY0061","1AH_QT1"
"CUY0061","1AH_QT2"
"CUY0061","202118"
"CUY0061","CUY0001"
"CUY0061","CUY0038"
"CUY0061","CUY0039"
"CUY0061","202085"
"CUY0061","D2B0101"
"CUY0061","GEN_QT1"
"CUY0061","GEN0015"
"CUY0061","CUY0058"
"CUY0061","CUY0086"
"CUY0061","CUY0088"
"CUY0061","CUY0089"
"CUY0061","CUY0095"
"CUY0061","CUY0102"
"CUY0061","CUY0103"
"CUY0066","CUY0030"
"CUY0066","CUY0092"
"CUY0066","CUY0031"
"CUY0066","CUY0041"
"CUY0066","CUY0044"
"CUY0068","CUY0025"
"CUY0068","CUY0059"
"CUY0068","CUY0083"
"CUY0068","CUY0033"
"CUY0068","IBYK008"
"CUY0068","CUY0038"
"CUY0068","CUY0039"
"CUY0071","CUY0038"
"CUY0080","CUY0022"
"CUY0072","CUY0059"
"CUY0072","CUY0093"
"CUY0072","CUY0102"
"CUY0076","CUY0033"
"CUY0076","CUY0038"
"CUY0076","CUY0059"
"CUY0078","CUY0081"
"CUY0080","CUY0084"
"CUY0072","CUY0025"
"CUY0072","CUY0030"
"CUY0072","CUY0033"
"CUY0072","CUY0041"
"CUY0076","CUY0101"
"CUY0076","GEN_QT1"
"CUY0078","CUY_QT2"
"CUY0078","CUY0054"
"CUY0078","CUY0058"
"CUY0080","GEN_QT1"
"CUY0080","HRW2001"
"CUY0080","WHN0004"
"CUY0080","CUY0030"
"CUY0080","CUY0037"
"CUY0080","CUY0086"
"CUY0080","OUD2281"
"CUY0080","D2B0101"
"CUY0080","COS0005"
"CUY0081","CUY_QT2"
"CUY0080","CUY0044"
"CUY0081","CUY0078"
"CUY0081","CUY0084"
"CUY0081","CUY0001"
"CUY0081","CUY0034"
"CUY0081","CUY0044"
"CUY0081","CUY0049"
"CUY0083","CUY0088"
"CUY0082","CUY0100"
"CUY0083","CUY0038"
"CUY0083","CUY0068"
"CUY0083","CUY0101"
"CUY0084","CUY0036"
"CUY0084","CUY0080"
"CUY0084","CUY0088"
"CUY0084","CUY0098"
"CUY0084","CUY0103"
"CUY0084","GEN_QT1"
"CUY0084","OUD2281"
"CUY0084","RHW0002"
"CUY0084","IBYK011"
"CUY0084","CUY0056"
"CUY0084","CUY0081"
"CUY0084","CUY0097"
"CUY0084","CUY0054"
"CUY0086","CUY0061"
"CUY0086","CUY0028"
"CUY0086","CUY0100"
"CUY0086","CUY0108"
"CUY0086","CUY0080"
"CUY0086","CUY0097"
"CUY0088","CUY0001"
"CUY0088","1AH_QT2"
"CUY0088","CUY0083"
"CUY0088","CUY0084"
"CUY0088","CUY0093"
"CUY0088","CUY0101"
"CUY0088","CUY0102"
"CUY0088","CUY0103"
"CUY0088","D2B0101"
"CUY0088","CUY0033"
"CUY0088","CUY0038"
"CUY0088","CUY0039"
"CUY0088","CUY0058"
"CUY0088","CUY0061"
"CUY0089","CUY0039"
"CUY0089","CUY0056"
"CUY0089","CUY0061"
"CUY0089","CUY0028"
"CUY0089","CUY0098"
"CUY0089","CUY0102"
"CUY0089","D2B0101"
"CUY0089","GEP0007"
"CUY0089","OUD2273"
"CUY0089","CUY0093"
"CUY0095","202018"
"CUY0093","CUY0025"
"CUY0093","CUY0033"
"CUY0093","CUY0035"
"CUY0093","CUY0038"
"CUY0093","CUY0039"
"CUY0093","CUY0043"
"CUY0093","CUY0044"
"CUY0093","CUY0051"
"CUY0093","CUY0058"
"CUY0093","CUY0072"
"CUY0093","CUY0088"
"CUY0093","CUY0089"
"CUY0095","CUY0028"
"CUY0095","CUY0049"
"CUY0095","CUY0058"
"CUY0095","CUY0061"
"CUY0092","CUY0030"
"CUY0092","CUY0034"
"CUY0092","CUY0066"
"CUY0093","CUY0018"
"CUY0093","CUY0020"
"CUY0093","CUY0101"
"CUY0095","CUY0097"
"CUY0095","CUY0098"
"CUY0095","CUY0108"
"CUY0096","CUY0100"
"CUY0096","CUY0001"
"CUY0096","CUY0002"
"CUY0096","CUY0028"
"CUY0096","CUY0033"
"CUY0096","CUY0039"
"CUY0097","CUY0095"
"CUY0097","1AH_QT1"
"CUY0097","202013"
"CUY0097","CUY0028"
"CUY0097","CUY0037"
"CUY0097","CUY0084"
"CUY0097","CUY0086"
"CUY0098","202018"
"CUY0097","D2B0101"
"CUY0097","GEN_QT1"
"CUY0097","GEN0015"
"CUY0098","CUY0095"
"CUY0098","CUY0028"
"CUY0098","CUY0084"
"CUY0098","CUY0089"
"CUY0098","CUY0100"
"CUY0098","CUY0103"
"CUY0098","CUY0108"
"CUY0098","CUY0109"
"CUY0098","GEN0015"
"CUY0100","CUY0082"
"CUY0100","CUY0109"
"CUY0100","D2B0101"
"CUY0100","GEN_QT1"
"CUY0100","CUY0002"
"CUY0100","CUY0086"
"CUY0100","CUY0096"
"CUY0100","CUY0098"
"CUY0101","CUY0083"
"CUY0101","CUY0033"
"CUY0101","CKP0003"
"CUY0101","CUY0001"
"CUY0101","CUY0020"
"CUY0101","CUY0029"
"CUY0101","CUY0076"
"CUY0101","CUY0088"
"CUY0102","1AH_QT2"
"CUY0101","CUY0093"
"CUY0102","CUY0029"
"CUY0102","CUY0020"
"CUY0102","CUY0088"
"CUY0102","CUY0089"
"CUY0102","CUY0039"
"CUY0102","CUY0061"
"CUY0102","CUY0072"
"CUY0108","CUY0086"
"CUY0103","CUY0061"
"CUY0103","CUY0084"
"CUY0103","CUY0088"
"CUY0103","CUY0098"
"CUY0103","CUY0028"
"CUY0103","D2B0101"
"CUY0108","1AH_QT1"
"CUY0108","202018"
"CUY0108","CUY0095"
"CUY0108","CUY0098"
"CUY0109","CUY0001"
"CUY0109","CUY0028"
"CUY0108","D2B0101"
"CZW0003","ZLF0007"
"CUY0109","CUY0098"
"CUY0109","CUY0100"
"CZW0003","FLE0001"
"D1A_QT1","RHW0002"
"D1A_QT1","HRW3_QT1"
"D2A_QT2","1890204"
"D2A_QT1","F1B0102"
"D2A_QT1","F1B0302"
"D2A_QT1","IJS0002"
"D2B0101","CUY0001"
"D2B0101","202085"
"D2B0101","CUY0088"
"D2B0101","CUY0089"
"D2B0101","CUY0100"
"D2B0101","CUY0058"
"D2B0101","CUY0038"
"D2B0101","CUY0039"
"D2B0101","CUY0056"
"D2B0101","CUY0080"
"D2B0101","CUY0103"
"D2B0101","CUY0028"
"D2B0101","CUY0002"
"D2B0101","CUY0097"
"D2B0101","CUY0108"
"D2B0101","CUY0061"
"D2B0103","GEN0011"
"D2B0103","AKE0001"
"D2B0103","CUY0044"
"D2B0103","CUY0049"
"D2B0103","CUY0058"
"D2B0103","CUY0025"
"D2B0103","CUY0033"
"D2B0103","GEN0012"
"DAAH01","DAAH15A"
"DAAH01","BHC_QT4"
"DAAH01","MRW0001"
"DAAH01","EMP0010"
"DAAH01","DMN1001"
"DAAH01","195024"
"DAAH01","BHC0067"
"DAAH15A","BHC_QT1"
"DAAH05","BHC_QT1"
"DAAH05","BHC0053"
"DAAH05","BHC0055"
"DAAH05","F1B0601"
"DAAH05","FLOR103"
"DAAH15A","388_QT2"
"DAAH15A","6001005"
"DAAH15A","BGA0003"
"DAAH15A","BHC0071"
"DAAH15A","BHC0077"
"DAAH15A","BHC0081"
"DAAH15A","BHC0084"
"DAAH15A","C5A0404"
"DAAH15A","DAAH01"
"DAAH15A","DMN1001"
"DAAH15A","IWRD578"
"DAAH15A","BHC_QT4"
"DAAH15A","MEK07O3"
"DAAH15A","MEK07W1"
"DAAH15A","BHC0056"
"DAAH15A","BHC0059"
"DAAH15A","OSD_QT1"
"DAAH15A","VFH0031"
"DAAH15A","VFH0037"
"DAMB_QT1","VILE101"
"DAMB101","BSN0004"
"DAMB101","C4A_QT3"
"DAMB101","SILL115"
"DAMB101","DIFO039"
"DAMB101","ELT0005"
"DAMB103","ABF0008"
"DAMB101","TROY085"
"DAMB112","BAR0008"
"DAMB110","HORB313"
"DAMB110","SARR615"
"DAMB110","TROY176"
"DAMB110","VLD0001"
"DAMB110","195001"
"DAMB110","LUPP101"
"DAMB110","SILL120"
"DAMB110","SILL150"
"DAMB112","1TN0068"
"DAMB112","1TN0072"
"DAMB112","1TN0102"
"DAMB112","FLEV146"
"DAMB112","FLEV137"
"DAMB112","SILL_QT6"
"DAMP_QT2","DAMP102"
"DAMP_QT2","TROY046"
"DAMP103","VEND175"
"DAMP102","DAMP_QT2"
"DAMP105","SILL_QT6"
"DAMP105","TROY164"
"DAMP105","TROY224"
"DAMP105","VEND196"
"DAMP108","195030"
"DAMP108","SILL_QT6"
"DAMP108","F2A0101"
"DAMP108","IALP062"
"DAMP108","MAP0003"
"DAMP108","MMB0003"
"DAMP108","NOVY109"
"DAMP108","TROY018"
"DAMP108","TROY056"
"DAMP108","VEND080"
"DAMP108","SILL123"
"DEU0014","NEW0013"
"DAMP108","VEND175"
"DEU0017","SWP0004"
"DEU0017","BHC0078"
"DEU0019","BAW0002"
"DEU0018","195024"
"DEU0019","OSD_QT2"
"DEU0019","NEW0011"
"DIF0015","WEF0013"
"DEU0020","DMN1036"
"DEU0020","DMN1037"
"DEU0020","EMP0014"
"DIF0015","DIFO062"
"DIF0025","DMN1036"
"DIF0025","BJG0004"
"DIF0025","VILE101"
"DIFO003","DIFO009"
"DIFO003","DIFO062"
"DIFO003","VEND029"
"DIFO013","DIFO044"
"DIFO009","DIFO003"
"DIFO017","DIFO018"
"DIFO017","185347"
"DIFO017","DIFO044"
"DIFO017","F1B0301"
"DIFO017","WOE0002"
"DIFO018","DIFO017"
"DIFO018","DIFO043"
"DIFO018","WEF0013"
"DIFO026","VRW0001"
"DIFO026","DIFO036"
"DIFO026","DIFO054"
"DIFO035","HORB309"
"DIFO035","DIFO044"
"DIFO035","F1B0101"
"DIFO035","VL00373"
"DIFO035","TROY083"
"DIFO035","TROY216"
"DIFO036","ZLF0052"
"DIFO036","DIFO026"
"DIFO036","F1B0401"
"DIFO036","VOW0028"
"DIFO036","VRW0001"
"DIFO036","DMN1036"
"DIFO039","DAMB101"
"DIFO039","185349"
"DIFO043","185349"
"DIFO043","SILL146"
"DIFO044","ABC0006"
"DIFO043","DIFO018"
"DIFO043","DIFO046"
"DIFO043","DIFO057"
"DIFO044","VOW0028"
"DIFO044","VRW0001"
"DIFO054","5851806"
"DIFO046","DIFO043"
"DIFO044","DIFO013"
"DIFO044","DIFO017"
"DIFO044","DIFO035"
"DIFO054","SILL_QT1"
"DIFO054","VL05289"
"DIFO054","VL05292"
"DIFO054","DIFO026"
"DIFO057","ABF0021"
"DIFO062","ABF0021"
"DIFO057","F1B0101"
"DIFO057","DIFO043"
"DIFO057","DIFO063"
"DIFO062","DIF0015"
"DIFO062","DIFO003"
"DIFO063","185347"
"DIFO063","1TN0108"
"DIFO063","DIFO057"
"DIFO063","KNES30a"
"DIFO063","C5A0203"
"DIFO063","FLEV106"
"DIK0003","HRW2004"
"DIK0003","1AH0032"
"DIW0001","ZLF0009"
"DMN1_QT1","BHC0055"
"DMN1_QT1","BHC0035"
"DMN1_QT1","VDMW002"
"DMN1_QT1","F1B0603"
"DMN1_QT1","OSD_QT2"
"DMN1_QT2","388009"
"DMN1_QT2","6001001"
"DMN1_QT2","6001004"
"DMN1_QT2","EMP0010"
"DMN1_QT2","IWRD543"
"DMN1001","388010"
"DMN1001","388015"
"DMN1001","DAAH15A"
"DMN1001","POM4_QT1"
"DMN1001","DAAH01"
"DMN1001","5851803"
"DMN1008","DMN4009"
"DMN1008","ALC0002"
"DMN1008","DMN4012"
"DMN1028","VDM2W23"
"DMN1028","VDMWL45"
"DMN1025","C4A0601"
"DMN1030","068083"
"DMN1030","068089"
"DMN1028","VNW0011"
"DMN1030","HORB105"
"DMN1031","388013"
"DMN1030","OFBG212"
"DMN1033","068141"
"DMN1033","OFBG212"
"DMN1033","TROY173"
"DMN1033","TROY061"
"DMN1033","SILL115"
"DMN1036","DIF0025"
"DMN1036","DMN1037"
"DMN1036","SPR0005"
"DMN1036","SWP0002"
"DMN1036","VFH0037"
"DMN1036","1TN0124"
"DMN1036","DEU0020"
"DMN1036","DIFO036"
"DMN1036","SILL_QT1"
"DMN1036","LIW_QT2"
"DMN1037","600M1"
"DMN1037","388_QT1"
"DMN1037","388015"
"DMN1037","DMN1036"
"DMN1037","388009"
"DMN1037","388010"
"DMN1037","BHC0056"
"DMN1037","5851803"
"DMN1037","POM4_QT1"
"DMN1037","068148"
"DMN1037","6001005"
"DMN1037","DEU0020"
"DMN1037","NEW0006"
"DMN1037","GUEN101"
"DMN4_QT1","BJG0004"
"DMN4_QT1","IALP065"
"DMN4_QT1","TROY207"
"DMN4_QT1","TROY137"
"DMN4_QT1","VILE101"
"DMN4001","MB_QT1"
"DMN4_QT2","VLD0001"
"DMN4002","HOK0002"
"DMN4001","MB-x"
"DMN4009","DMN1008"
"DMN4009","RAT0002"
"DMN4012","388013"
"DMN4012","DMN1008"
"DMN4013","TROY135"
"DMN4016","LMH0002"
"DMN4016","BHC0051"
"DMN4016","563006a"
"DMN4016","VILE101"
"DMN4016","068118"
"DMN4016","068122"
"DMN4016","OFBG208"
"DMW0001","C5A_QT1"
"DMW0001","BHO0002"
"DMW0001","ALB0002"
"DMW0001","1DB0252"
"DMW0001","VL05293"
"DMW0001","NIZ0016"
"DMW0001","NWH0013"
"DMW0005","C5A_QT2"
"DMW0005","C5A0307"
"DMW0005","NWH0039"
"DMW0005","NWH0041"
"DMW0005","VDMM002"
"DMW0005","VEL0002"
"DMW0005","SPR0004"
"DMW0005","UDP0003"
"DMW0005","VEN_QT1"
"EKB0003","EKB_QT1"
"ECW0001","GMW_QT1"
"EKB_QT1","EKB0003"
"EKB_QT1","NOVY131"
"EKB0013","HOK0009"
"EKB0013","VDM2W24"
"EKB0013","VDM2W02"
"EL_20D","LIW0004"
"EL_QT1","5851603"
"EL_20D","IWRD577"
"EL_QT1","LIW_QT1"
"EL_QT1","ALC0002"
"EL_QT1","BHC0037"
"EL_QT1","MMB_QT1"
"EL_QT1","388009"
"ELS_QT2","185039"
"EL_QT1","POM4006"
"EL_QT1","SPR0005"
"ELS_QT1","OSH0025"
"ELS_QT2","1TN0096"
"ELS_QT2","ALC0103"
"ELS0001","195049"
"ELS_QT2","MRW0002"
"ELS_QT2","OSD0017"
"ELS_QT2","SPR0001"
"ELS_QT2","VEL0004"
"ELS0001","BHC0032"
"ELS0006","ELS0007"
"ELS0005","NWH0035"
"ELS0006","MEH0001"
"ELS0006","068134"
"ELS0006","BSN0002"
"ELS0006","195048"
"ELS0007","ALB0002"
"ELS0007","BHC0006"
"ELS0007","MEH0001"
"ELS0007","ELS0006"
"ELS0007","NWH0008"
"ELS0007","NWH0013"
"ELS0007","NWH0014"
"ELS0007","NWH0018"
"ELS0007","NWH0027"
"ELS0007","NWH0039"
"ELS0007","VDMM003"
"ELS0007","VL00373"
"ELS0007","BHC0037"
"ELS0007","ABF0006"
"ELS0007","1TN0072"
"ELS0007","ALC0033"
"ELS0007","ALC0035"
"ELS0007","OSN0003"
"ELS0007","SAND101"
"ELS0007","TROY053"
"ELS0007","VEL0002"
"ELS0007","WEF0017"
"ELT_QT1","068024"
"ELT_QT1","068029"
"ELT_QT1","ELT0003"
"ELT_QT1","068144"
"ELT_QT1","1DH0026"
"ELT_QT1","ELT0005"
"ELT_QT1","ELT2001"
"ELT_QT1","ELT2002"
"ELT_QT1","ELT2004"
"ELT0001","068100"
"ELT_QT1","VDMWL05"
"ELT0001","ELT2002"
"ELT0001","ELT2004"
"ELT0001","LANG101"
"ELT0001","ELT0003"
"ELT0001","VAL0030"
"ELT0003","068022"
"ELT0002","ELT0003"
"ELT0002","068115"
"ELT0002","ELT2004"
"ELT0003","068_QT01"
"ELT0003","068_QT02"
"ELT0003","068_QT06"
"ELT0003","068087"
"ELT0003","068100"
"ELT0003","068115"
"ELT0003","068130"
"ELT0003","068072"
"ELT0003","068138"
"ELT0003","068032"
"ELT0003","BHC0056"
"ELT0003","ELT_QT1"
"ELT0003","ELT0001"
"ELT0003","ELT0002"
"ELT0003","ELT2001"
"ELT0003","ELT2003"
"ELT0003","068082"
"ELT0003","068146"
"ELT0003","068154"
"ELT0003","VFH0027"
"ELT0003","068024"
"ELT0003","068031"
"ELT0003","068081"
"ELT0003","1DH0032"
"ELT0005","563005"
"ELT0003","ELT2002"
"ELT0005","068139"
"ELT0005","ALB0002"
"ELT0005","ALC0103"
"ELT0003","6001004"
"ELT0005","068024"
"ELT0005","068028"
"ELT0005","ELT_QT1"
"ELT0005","DAMB101"
"ELT0005","HORB102"
"ELT0005","HORB304"
"ELT0005","C4A_QT2"
"ELT0005","C4A_QT3"
"ELT0005","ELT2004"
"ELT0005","SAND101"
"ELT0005","OFBG_QT3"
"ELT0005","OFBG212"
"ELT0005","OSD0017"
"ELT0005","SARR214"
"ELT0005","TROY172"
"ELT0005","TROY216"
"ELT0005","VAL0025"
"ELT0005","VFH0035"
"ELT0005","VDMW201"
"ELT0005","VFH_QT5"
"ELT0005","VFH0013"
"ELT0005","HORB310"
"ELT0005","HORB312"
"ELT0005","HORB315"
"ELT0005","IOSS001"
"ELT0005","TROY085"
"ELT2001","ELT2004"
"ELT2001","ELT_QT1"
"ELT2001","ELT0003"
"ELT2001","ELT2002"
"ELT2002","068024"
"ELT2001","068024"
"ELT2002","068100"
"ELT2002","068115"
"ELT2002","ELT_QT1"
"ELT2002","ELT0001"
"ELT2002","ELT0003"
"ELT2002","ELT2001"
"ELT2002","ELT2004"
"ELT2003","068089"
"ELT2003","068009"
"ELT2003","SILL115"
"ELT2003","C4A0901"
"ELT2003","ELT0003"
"ELT2003","ELT2004"
"ELT2003","SARR616"
"ELT2003","068100"
"ELT2003","VFH_QT1"
"ELT2003","VFH0013"
"ELT2004","068009"
"ELT2004","068_QT06"
"ELT2004","068022"
"ELT2004","068135"
"ELT2004","ELT_QT1"
"ELT2004","ELT0005"
"ELT2004","ELT2001"
"ELT2004","ELT2002"
"ELT2004","ELT2003"
"ELT2004","068029"
"ELT2004","068024"
"ELT2004","068089"
"ELT2004","068130"
"ELT2004","ELT0001"
"ELT2004","ELT0002"
"ELT2004","068081"
"ELT2004","VFH0013"
"EMP0004","LIW0002"
"EMP_QT1","VEND263"
"EMP_QT1","VFH0026"
"EMP0004","OSH0010"
"EMP0004","1GD0003"
"EMP0010","BHC0022"
"EMP0007","EMP0015"
"EMP0010","DAAH01"
"EMP0010","DMN1_QT2"
"EMP0011","5850205"
"EMP0011","EMP0010"
"EMP0011","EMP0012"
"EMP0011","NEW0003"
"EMP0010","EMP0011"
"EMP0010","EMP0012"
"EMP0012","EMP0010"
"EMP0012","EMP0011"
"EMP0012","VDMW002"
"EMP0014","ZLF_QT1"
"EMP0014","EMP0013"
"EMP0014","MAV0001"
"EMP0014","RAT0002"
"EMP0014","RAT0003"
"EMP0013","EMP0014"
"EMP0014","SWP0002"
"EMP0014","DEU0020"
"EMP0014","NEW0013"
"EMP0015","BHC0038"
"EMP0015","BHC0067"
"EOF0002","EOF0001"
"ENNE102","202028"
"ENNE201","F1B0401"
"EOF0001","EOF0002"
"EMP0015","EMP0007"
"EMP0016","BAR0002"
"ENNE201","ATT_QT1"
"ENNE201","F1B0603"
"ERST202","ERST201"
"ERST201","SWW0041"
"ERST201","ERST202"
"ERST201","ERST203"
"ERST202","ERST205"
"ERST203","ERST201"
"F1B0101","F1B0503"
"ERST204","ERST205"
"F1B0101","F1B0102"
"F1B0101","F1B0103"
"F1B0101","F1B0201"
"F1B0101","F1B0301"
"F1B0101","F1B0302"
"ERST205","ERST202"
"ERST205","ERST204"
"F1B0101","F1B0504"
"F1B0101","F1B0505"
"F1B0101","F1B0601"
"F1B0101","F1B0602"
"F1B0101","F1B0402"
"F1B0101","MRW0003"
"F1B0101","DIFO035"
"F1B0101","F1B0401"
"F1B0101","F1B0502"
"F1B0101","WOE0003"
"F1B0102","D2A_QT1"
"F1B0101","DIFO057"
"F1B0102","F1B0101"
"F1B0102","F1B0103"
"F1B0102","F1B0201"
"F1B0102","F1B0302"
"F1B0102","F1B0503"
"F1B0102","F1B0504"
"F1B0102","F1B0601"
"F1B0102","F1B0602"
"F1B0102","F1B0603"
"F1B0102","VEL0005"
"F1B0102","F1B0402"
"F1B0103","068082"
"F1B0103","BHC0067"
"F1B0103","068160"
"F1B0103","F1B0101"
"F1B0103","F1B0102"
"F1B0103","F1B0201"
"F1B0103","F1B0301"
"F1B0103","F1B0302"
"F1B0103","F1B0402"
"F1B0103","F1B0503"
"F1B0103","F1B0504"
"F1B0103","F1B0601"
"F1B0103","F1B0602"
"F1B0103","MEH0011"
"F1B0103","F1B0603"
"F1B0103","F1B0401"
"F1B0103","IWRD577"
"F1B0201","F1B0101"
"F1B0201","F1B0601"
"F1B0201","F1B0602"
"F1B0201","F1B0102"
"F1B0201","F1B0103"
"F1B0301","MEH0011"
"F1B0301","F1B0601"
"F1B0301","F1B0602"
"F1B0301","F1B0603"
"F1B0301","DIFO017"
"F1B0301","F1B0101"
"F1B0301","F1B0103"
"F1B0301","F1B0302"
"F1B0301","F1B0401"
"F1B0301","F1B0402"
"F1B0301","F1B0502"
"F1B0301","F1B0503"
"F1B0301","VFH0037"
"F1B0301","MRW0003"
"F1B0302","F1B0601"
"F1B0302","D2A_QT1"
"F1B0302","F1B0101"
"F1B0302","F1B0103"
"F1B0302","F1B0301"
"F1B0302","F1B0504"
"F1B0302","MEH0011"
"F1B0302","F1B0602"
"F1B0302","388012"
"F1B0302","F1B0401"
"F1B0302","F1B0502"
"F1B0302","F1B0503"
"F1B0302","F1B0603"
"F1B0302","VFH0037"
"F1B0302","BHC_QT3"
"F1B0302","F1B0102"
"F1B0302","F1B0402"
"F1B0302","F1B0505"
"F1B0401","F1B0101"
"F1B0401","BAW0001"
"F1B0401","F1B0505"
"F1B0401","F1B0602"
"F1B0401","F1B0603"
"F1B0401","IWRD577"
"F1B0401","F1B0301"
"F1B0401","F1B0302"
"F1B0401","F1B0402"
"F1B0401","F1B0502"
"F1B0401","F1B0503"
"F1B0401","5851603"
"F1B0401","VFH0037"
"F1B0401","ALC0002"
"F1B0401","ENNE201"
"F1B0401","F1B0103"
"F1B0401","BHC0043"
"F1B0401","DIFO036"
"F1B0401","SWP0002"
"F1B0401","VDMWL44"
"F1B0401","F1B0601"
"F1B0402","F1B0505"
"F1B0402","F1B0101"
"F1B0402","F1B0102"
"F1B0402","F1B0103"
"F1B0402","F1B0601"
"F1B0402","F1B0301"
"F1B0402","F1B0302"
"F1B0402","F1B0602"
"F1B0402","F1B0401"
"F1B0402","F1B0503"
"F1B0402","F1B0504"
"F1B0402","F1B0603"
"F1B0402","5851603"
"F1B0402","F1B0502"
"F1B0502","F1B0505"
"F1B0502","F1B0301"
"F1B0502","F1B0402"
"F1B0502","F1B0503"
"F1B0502","F1B0101"
"F1B0502","F1B0302"
"F1B0502","F1B0401"
"F1B0502","F1B0602"
"F1B0502","F1B0603"
"F1B0503","F1B0101"
"F1B0503","F1B0103"
"F1B0503","F1B0301"
"F1B0503","F1B0302"
"F1B0503","F1B0401"
"F1B0503","F1B0402"
"F1B0503","F1B0502"
"F1B0503","F1B0504"
"F1B0503","F1B0505"
"F1B0503","F1B0602"
"F1B0503","F1B0603"
"F1B0503","MRW0003"
"F1B0503","IWRD578"
"F1B0503","SWP0002"
"F1B0503","VFH0037"
"F1B0503","BHC_QT3"
"F1B0503","BHC0055"
"F1B0503","F1B0102"
"F1B0503","F1B0601"
"F1B0503","SILL_QT4"
"F1B0504","F1B0402"
"F1B0504","F1B0503"
"F1B0504","F1B0101"
"F1B0504","F1B0102"
"F1B0504","F1B0103"
"F1B0504","F1B0302"
"F1B0504","IWRD577"
"F1B0504","F1B0505"
"F1B0504","F1B0601"
"F1B0504","F1B0602"
"F1B0504","F1B0603"
"F1B0504","WOE0003"
"F1B0505","C4A1701"
"F1B0505","1GD0003"
"F1B0505","F1B0302"
"F1B0505","F1B0101"
"F1B0505","F1B0401"
"F1B0505","F1B0402"
"F1B0505","F1B0502"
"F1B0505","F1B0503"
"F1B0505","F1B0504"
"F1B0505","F1B0602"
"F1B0505","A246_02"
"F1B0602","F1B0101"
"F1B0601","F1B0102"
"F1B0601","F1B0103"
"F1B0601","F1B0201"
"F1B0601","F1B0301"
"F1B0601","F1B0302"
"F1B0601","F1B0401"
"F1B0601","F1B0402"
"F1B0601","F1B0503"
"F1B0601","F1B0504"
"F1B0601","F1B0602"
"F1B0601","DAAH05"
"F1B0601","F1B0101"
"F1B0602","F1B0102"
"F1B0602","F1B0103"
"F1B0602","F1B0201"
"F1B0602","F1B0301"
"F1B0602","F1B0302"
"F1B0602","F1B0401"
"F1B0602","F1B0402"
"F1B0602","MRW0003"
"F1B0602","BHC_QT3"
"F1B0602","F1B0505"
"F1B0602","F1B0601"
"F1B0601","BHC0077"
"F1B0601","BHC0053"
"F1B0602","F1B0502"
"F1B0602","F1B0503"
"F1B0602","F1B0504"
"F1B0602","WOE0003"
