Series_A,Radius_A,Series_B,Radius_B,overlap,r,r_wuchs,t,t_wuchs,SGC,SSGC,p
VEND228,T,VEND232,T,103,0.62987514,0.54689290,8.19036492,6.56496499,0.74509804,0.00000000,0.0000007393
VEND217,T,VEND232,T,102,0.45683601,0.51547318,5.16119415,6.01551800,0.71287129,0.00990099,0.0000188022
VEND062,T,VEND232,T,88,0.56591866,0.51444670,6.40240993,5.56344958,0.71264368,0.00000000,0.0000728391
VEND241,T,VEND232,T,74,0.80060522,0.67735490,11.41599336,7.81281430,0.78082192,0.01369863,0.0000015971
VEND181,T,VEND232,T,135,0.27466809,0.54070219,3.30669130,7.41271684,0.73134328,0.01492537,0.0000000851
VEND049,T,VEND232,T,72,0.67674824,0.57037342,7.74554400,5.80980103,0.73239437,0.00000000,0.0000898887
VEND226,T,VEND232,T,146,0.32330988,0.57626323,4.11412311,8.46135082,0.73103448,0.01379310,0.0000000264
VEND220,T,VEND232,T,77,0.70387065,0.59740427,8.63854523,6.45144437,0.72368421,0.00000000,0.0000961659
VEND248,T,VEND232,T,128,0.00663529,0.51763761,0.07477751,6.79110327,0.71653543,0.01574803,0.0000010584
TROY095,Q,TROY203,T,51,0.50856161,0.60223655,4.17650018,5.28067443,0.80000000,0.02000000,0.0000220905
TROY095,T,TROY203,T,51,0.50856161,0.60223655,4.17650018,5.28067443,0.80000000,0.02000000,0.0000220905
TROY001,T,TROY171,T,67,0.28077797,0.53781275,2.37665738,5.14312487,0.74242424,0.00000000,0.0000818466
CUY0030,2,IBYK008,1,71,0.53203912,0.51502782,5.25718042,4.99098795,0.74285714,0.04285714,0.0000482849
CUY0038,1,IBYK008,1,85,0.69928420,0.55276391,8.96565925,6.04306961,0.71428571,0.04761905,0.0000856830
BAW0001,1,BAW0002,1,114,0.56271522,0.57343485,7.23612045,7.40757451,0.70796460,0.01769912,0.0000098069
DEU0019,1,BAW0002,1,87,0.32102850,0.52823523,3.14348179,5.73560144,0.74418605,0.00000000,0.0000059270
DEU0019,Q,BAW0002,1,87,0.32102850,0.52823523,3.14348179,5.73560144,0.74418605,0.00000000,0.0000059270
BAW0003,1,BAW0002,1,114,0.59668663,0.71090531,7.90413546,10.69763384,0.82300885,0.00884956,0.0000000000
VDM2W05,0,VNW0005,1,91,-0.20611133,0.53061803,-1.99824908,5.90582251,0.71111111,0.01111111,0.0000618729
VDM2W13,0,VNW0005,1,63,0.58814971,0.62548123,5.72622381,6.26111125,0.75806452,0.03225806,0.0000482380
VDM2W13,Q,VNW0005,1,63,0.58814971,0.62548123,5.72622381,6.26111125,0.75806452,0.03225806,0.0000482380
VDM2W03,1,VNW0005,1,70,0.02206263,0.59470463,0.18331057,6.09999995,0.78260870,0.00000000,0.0000026654
IWRD578,E,VNW0005,1,77,0.53923932,0.50307949,5.58209940,5.04118705,0.73684211,0.02631579,0.0000363580
IWRD577,A,VNW0005,1,75,0.30886164,0.59329946,2.79351155,6.29722642,0.78378378,0.00000000,0.0000010480
IWRD577,B,VNW0005,1,79,0.28483850,0.55723098,2.62433730,5.88864659,0.82051282,0.01282051,0.0000000150
IWRD577,X,VNW0005,1,77,0.16954739,0.52640847,1.49979379,5.36186837,0.72368421,0.02631579,0.0000961659
IWRD577,Y,VNW0005,1,74,0.20235531,0.55300343,1.76544782,5.63191083,0.79452055,0.01369863,0.0000004834
1890102,L,VEND061,T,67,-0.32509784,0.54778511,-2.79281176,5.27884781,0.74242424,0.03030303,0.0000818466
VEND025,T,VEND061,T,67,0.30295210,0.53395541,2.58255986,5.09145099,0.74242424,0.04545455,0.0000818466
CUY0089,1,D2B0101,A,67,-0.10582640,0.54736748,-0.86459276,5.27310066,0.75757576,0.00000000,0.0000285027
CUY0089,1,D2B0101,G,66,-0.17458736,0.66129693,-1.42952336,7.05266571,0.75384615,0.00000000,0.0000425559
TROY039,T,TROY033,T,75,0.46619495,0.55480489,4.53310971,5.69755554,0.77027027,0.02702703,0.0000033209
TROY176,T,TROY033,T,111,0.36332991,0.52092972,4.09015520,6.37144877,0.73636364,0.01818182,0.0000007122
TROY172,T,TROY033,T,122,0.45702973,0.68422238,5.65216594,10.27773704,0.72727273,0.01652893,0.0000005733
DIF0015,1,WEF0013,1,132,0.45508167,0.66852518,5.84945767,10.24938452,0.77099237,0.02290076,0.0000000006
DIF0015,1,WEF0013,Q,126,0.47790290,0.69934178,6.08269564,10.89490399,0.77600000,0.02400000,0.0000000007
WEF0017,1,WEF0013,1,243,0.19367509,0.53694676,3.07102502,9.88086296,0.71487603,0.04132231,0.0000000000
WEF0017,1,WEF0013,Q,237,0.24089234,0.61165122,3.81294241,11.85198988,0.71610169,0.04237288,0.0000000000
WEF0017,Q,WEF0013,1,237,0.24089234,0.61165122,3.81294241,11.85198988,0.71610169,0.04237288,0.0000000000
WEF0017,Q,WEF0013,Q,237,0.24089234,0.61165122,3.81294241,11.85198988,0.71610169,0.04237288,0.0000000000
VEND033,T,VEND047,T,108,0.80774926,0.66724836,14.17311637,9.22316971,0.74766355,0.01869159,0.0000002996
VEND071,T,VEND047,T,117,0.54754456,0.66078404,7.04756308,9.44090753,0.75000000,0.01724138,0.0000000724
VEND185,T,VEND047,T,99,0.62925628,0.53616375,8.01510095,6.25579071,0.73469388,0.02040816,0.0000033728
VEND039,T,VEND047,T,83,0.87601443,0.52776827,16.44805404,5.59215841,0.71951220,0.01219512,0.0000702212
VEND174,T,VEND047,T,115,-0.24479855,0.51597529,-2.69575435,6.40307072,0.74561404,0.01754386,0.0000001564
NOVY_QT3,R,VEND047,T,117,0.10351230,0.55718177,1.12088281,7.19554038,0.71551724,0.03448276,0.0000034441
VEND187,T,VEND047,T,69,0.54137803,0.54421694,5.30973780,5.30977607,0.77941176,0.01470588,0.0000040622
VEND042,T,VEND047,T,108,0.47438831,0.60906170,5.57426255,7.90630869,0.71028037,0.00934579,0.0000135943
195035,A,195023,0,130,0.54208150,0.70726245,7.32675521,11.31869155,0.76744186,0.04651163,0.0000000012
195035,A,195023,A,130,0.48200222,0.64440234,6.24820856,9.53407588,0.72093023,0.01550388,0.0000005206
195035,A,195023,B,130,0.52742287,0.65459760,7.05079056,9.79649049,0.76744186,0.02325581,0.0000000012
195025,0,195023,0,218,0.43723533,0.65194186,7.16172693,12.63608282,0.70046083,0.03225806,0.0000000035
195025,0,195023,B,209,0.35328441,0.64050674,5.44634225,11.99981327,0.72596154,0.02884615,0.0000000001
195025,A,195023,0,214,0.39257703,0.56683532,6.22958998,10.01812954,0.70892019,0.04694836,0.0000000011
195025,A,195023,B,209,0.36356459,0.59864732,5.62857188,10.75268201,0.71634615,0.04326923,0.0000000004
195012,0,195023,0,243,0.43842808,0.53559701,7.58855839,9.84601599,0.70661157,0.02892562,0.0000000001
195012,0,195023,B,218,0.37440871,0.52579616,5.94802135,9.08476085,0.70967742,0.01843318,0.0000000007
195003,0,195023,B,115,0.37349165,0.66479759,4.29889540,9.46007039,0.70175439,0.01754386,0.0000164518
195003,A,195023,B,74,0.42341421,0.72819281,3.99327518,9.01542219,0.73972603,0.02739726,0.0000419552
195031,Q,195023,B,191,0.63333461,0.54721420,11.28073710,8.98807405,0.70000000,0.02105263,0.0000000352
195005,A,195023,B,164,0.55081005,0.62944855,8.42560976,10.31034422,0.71779141,0.04294479,0.0000000268
195017,0,195023,0,168,0.74952566,0.65444528,14.63197539,11.15174342,0.73652695,0.02395210,0.0000000010
195017,0,195023,A,168,0.75031048,0.59969091,14.66700833,9.65529951,0.70658683,0.01796407,0.0000000933
195017,0,195023,B,168,0.71608586,0.60619061,13.25745958,9.82023023,0.71856287,0.01796407,0.0000000161
195017,A,195023,0,162,0.68472727,0.60253113,11.92127094,9.54958896,0.74534161,0.03726708,0.0000000005
195017,A,195023,A,162,0.69346385,0.57201152,12.21259481,8.82106186,0.71428571,0.03105590,0.0000000539
195017,A,195023,B,162,0.64709960,0.54074121,10.76956266,8.13122305,0.72670807,0.03105590,0.0000000088
195011,0,195023,B,69,0.35521210,0.64171646,3.13350313,6.84885667,0.76470588,0.01470588,0.0000126750
195011,A,195023,0,85,0.20634953,0.60549994,1.93282219,6.93145597,0.75000000,0.02380952,0.0000045928
195010,A,195023,0,220,0.19994064,0.51914109,3.01982765,8.96820985,0.71689498,0.03652968,0.0000000001
195010,A,195023,B,208,0.17005617,0.56280657,2.48284651,9.77244743,0.73913043,0.03381643,0.0000000000
195010,0,195023,B,218,0.18284264,0.56000660,2.73962441,9.93421875,0.72350230,0.04147465,0.0000000000
195010,Q,195023,0,225,0.23090255,0.55466730,3.55181407,9.95460361,0.70982143,0.04910714,0.0000000003
195010,Q,195023,B,213,0.18916828,0.57306595,2.80497648,10.15762008,0.73584906,0.04245283,0.0000000000
195036,A,195023,0,164,0.27064560,0.62226559,3.58932888,10.11763579,0.75460123,0.04294479,0.0000000001
195036,A,195023,A,164,0.25134498,0.55293370,3.31538995,8.44633187,0.71165644,0.03680982,0.0000000650
195036,A,195023,B,164,0.26924103,0.59181418,3.56924136,9.34475086,0.73619632,0.03680982,0.0000000016
195008,C,195023,0,135,0.48499857,0.54714671,6.41986098,7.53850275,0.71641791,0.05223881,0.0000005431
195008,D,195023,B,185,0.27169835,0.50048565,3.82955418,7.82036945,0.73369565,0.02173913,0.0000000002
195015,0,195023,0,244,0.30026624,0.57361169,4.90712463,10.89367078,0.71193416,0.02880658,0.0000000000
195015,0,195023,B,218,0.21159644,0.61379642,3.18922344,11.42664418,0.74654378,0.01843318,0.0000000000
195015,A,195023,B,218,0.16911847,0.55972890,2.52768000,9.92704427,0.71889401,0.02304147,0.0000000001
195050,0,195023,0,230,0.57626314,0.60591692,10.67028707,11.50072127,0.72489083,0.05240175,0.0000000000
195050,0,195023,B,218,0.57251252,0.60524036,10.28622682,11.17424906,0.74193548,0.04608295,0.0000000000
195050,A,195023,0,230,0.43284072,0.57498361,7.26598303,10.61162845,0.73799127,0.02620087,0.0000000000
195050,A,195023,A,230,0.39934683,0.55245578,6.59163887,10.00777085,0.72052402,0.01746725,0.0000000000
195050,A,195023,B,218,0.45129817,0.55817946,7.44983935,9.88710247,0.75115207,0.01843318,0.0000000000
195022,B,195023,0,205,0.27648479,0.56233193,4.10917528,9.68906078,0.71568627,0.02450980,0.0000000007
195022,B,195023,B,196,0.20081714,0.56988590,2.86257297,9.65968331,0.73333333,0.02051282,0.0000000001
195014,0,195023,0,206,0.57700183,0.63150602,10.11506745,11.63276723,0.71707317,0.02926829,0.0000000005
195014,0,195023,A,206,0.55699016,0.57168339,9.60229032,9.95189225,0.70243902,0.02439024,0.0000000068
195014,0,195023,B,194,0.52962673,0.58075898,8.67430133,9.88511745,0.71502591,0.02590674,0.0000000023
195019,0,195023,A,173,0.59910004,0.57069486,9.81313453,9.08809929,0.71511628,0.04069767,0.0000000168
195019,0,195023,B,161,0.47431997,0.61915624,6.81514011,9.94216612,0.70000000,0.04375000,0.0000004200
195019,A,195023,0,173,0.57120202,0.59081120,9.12665373,9.57581149,0.71511628,0.05232558,0.0000000168
195019,A,195023,A,173,0.59009265,0.52535423,9.58584417,8.07383972,0.71511628,0.04651163,0.0000000168
195019,A,195023,B,161,0.46119839,0.58552384,6.57474229,9.10766360,0.70625000,0.05000000,0.0000001811
VEND213,T,195023,B,51,0.55193146,0.50684528,4.68017035,4.11573607,0.78000000,0.00000000,0.0000750132
195043,0,195023,0,230,0.34548070,0.58785047,5.57110783,10.97241155,0.72052402,0.05676856,0.0000000000
195043,0,195023,B,218,0.17989653,0.56515654,2.69399237,10.06816365,0.70046083,0.05990783,0.0000000035
195043,B,195023,0,160,0.39409965,0.58353750,5.40700915,9.03223413,0.71069182,0.03144654,0.0000001076
195007,0,195023,0,163,0.05794779,0.65173296,0.73879648,10.90326368,0.75925926,0.03703704,0.0000000000
195007,0,195023,A,163,0.06272416,0.60714830,0.79992339,9.69539325,0.73456790,0.03703704,0.0000000024
195007,0,195023,B,151,0.06842611,0.62463119,0.84001407,9.76360751,0.70000000,0.04000000,0.0000009634
195007,1,195023,0,168,0.04478902,0.66077701,0.57938311,11.34254904,0.76646707,0.02994012,0.0000000000
195007,1,195023,A,168,0.05753137,0.63196204,0.74470260,10.50615263,0.75449102,0.02994012,0.0000000000
195007,1,195023,B,156,0.04422239,0.61637745,0.55110348,9.71367673,0.72258065,0.03225806,0.0000000299
195007,B,195023,0,152,0.00990516,0.61116064,0.12172265,9.45684956,0.72847682,0.02649007,0.0000000196
195007,B,195023,A,152,0.00669417,0.58443145,0.08226115,8.82106750,0.72185430,0.02649007,0.0000000497
195007,B,195023,B,140,0.05021719,0.58331962,0.59279986,8.43646112,0.71223022,0.02158273,0.0000005606
195007,G,195023,0,168,0.01729894,0.57387002,0.22358497,9.02842731,0.70059880,0.02994012,0.0000002165
195007,G,195023,A,168,0.03759897,0.58641229,0.48622959,9.32750020,0.70658683,0.02994012,0.0000000933
195021,0,195023,0,205,0.35854190,0.60313874,5.48572881,10.77358728,0.70588235,0.03431373,0.0000000041
195021,0,195023,A,205,0.35514729,0.52267000,5.42625349,8.73500849,0.70098039,0.02941176,0.0000000094
195016,0,195023,0,204,0.52249865,0.57419597,8.73106926,9.96785103,0.74876847,0.04433498,0.0000000000
195016,0,195023,B,192,0.39838886,0.57732526,6.00277357,9.74616109,0.74345550,0.04188482,0.0000000000
195016,A,195023,0,184,0.54660893,0.59803772,8.83030134,10.06649103,0.73224044,0.04918033,0.0000000003
195016,A,195023,A,184,0.55138662,0.51291966,8.94099059,8.06077520,0.70491803,0.04371585,0.0000000295
195016,A,195023,B,172,0.44030898,0.58501394,6.41288706,9.40496919,0.72514620,0.04678363,0.0000000039
195026,0,195023,0,98,0.47744457,0.57714139,5.35164188,6.92444443,0.75257732,0.02061856,0.0000006518
195026,0,195023,A,98,0.45458452,0.51901564,5.02651860,5.94934928,0.71134021,0.04123711,0.0000314204
195026,0,195023,B,86,0.47573055,0.57935610,4.98642968,6.51460212,0.72941176,0.03529412,0.0000233542
195026,A,195023,0,94,0.45796726,0.57128780,4.96808775,6.67633424,0.73118280,0.01075269,0.0000082384
195026,A,195023,A,94,0.44369755,0.54565062,4.77457712,6.24536659,0.70967742,0.03225806,0.0000525219
195026,B,195023,0,96,0.44578328,0.54643592,4.85393739,6.32583530,0.72631579,0.03157895,0.0000102559
195018,B,195023,B,179,0.49037928,0.51713342,7.50706483,8.03829188,0.70786517,0.05056180,0.0000000291
VFH0015,0,195023,B,100,-0.00431973,0.50286225,-0.04298113,5.75922592,0.70707071,0.04040404,0.0000377797
195052,B,195023,B,122,0.37757376,0.53530619,4.48531670,6.94243696,0.71074380,0.04132231,0.0000035459
195001,G,195023,B,182,0.10177908,0.55911482,1.37644527,9.04764308,0.70718232,0.03314917,0.0000000248
195009,Q,195023,0,115,0.02826227,0.60302374,0.30187901,8.03565696,0.71929825,0.03508772,0.0000028280
195009,Q,195023,B,99,0.13933051,0.60933821,1.39288800,7.56868008,0.72448980,0.02040816,0.0000088026
NWH0004,1,NWH0008,1,88,0.58535290,0.55787067,6.73403101,6.23364974,0.73563218,0.04597701,0.0000110436
METZ621,T,METZ625,T,72,0.80034534,0.51656073,11.24835358,5.04742114,0.77464789,0.00000000,0.0000036842
METZ618,T,METZ625,T,59,0.82674937,0.58217228,11.19208453,5.40584314,0.75862069,0.00000000,0.0000817561
BHC0040,0,BHC0086,1,65,0.60133339,0.50972090,6.02087338,4.70254208,0.75000000,0.04687500,0.0000633425
VEND232,T,VEND226,T,146,0.32330988,0.57626323,4.11412311,8.46135082,0.73103448,0.01379310,0.0000000264
SILL_QT6,R,VEND226,T,152,0.54773988,0.58751638,8.04488250,8.89207572,0.72847682,0.01986755,0.0000000196
NOVY125,T,NOVY_QT3,R,130,0.16797654,0.66642269,1.93534611,10.11262544,0.75968992,0.03100775,0.0000000037
NOVY118,T,NOVY_QT3,R,99,-0.01687973,0.58063474,-0.16712465,7.02387695,0.70408163,0.06122449,0.0000533123
NOVY141,T,NOVY_QT3,R,131,0.02829594,0.69719645,0.32275256,11.04596032,0.77692308,0.03846154,0.0000000003
NOVY130,T,NOVY_QT3,R,172,0.27802934,0.60834303,3.78493566,9.99380163,0.74269006,0.02923977,0.0000000002
VEND047,T,NOVY_QT3,R,117,0.10351230,0.55718177,1.12088281,7.19554038,0.71551724,0.03448276,0.0000034441
NOVY_QT5,R,NOVY_QT3,R,117,0.12191093,0.51204858,1.32288821,6.39276766,0.70689655,0.03448276,0.0000083236
NOVY108,T,NOVY_QT3,R,146,0.04497441,0.53772915,0.54211214,7.65343948,0.71034483,0.05517241,0.0000004067
NOVY150,T,NOVY_QT3,R,135,0.31831710,0.76791258,3.88697031,13.82551774,0.77611940,0.03731343,0.0000000002
ZLF0023,1,ZLF0049,1,68,0.61611731,0.66224374,6.40272876,7.18026994,0.79104478,0.00000000,0.0000018922
ZLF0001,0,ZLF0049,1,69,0.75493661,0.61586530,9.49281489,6.39850904,0.76470588,0.01470588,0.0000126750
ZLF0034,1,ZLF0049,1,80,0.50931924,0.67579082,5.26033696,8.09724047,0.75949367,0.03797468,0.0000039717
195025,B,195043,B,144,0.73312099,0.61954311,12.89056726,9.40517157,0.70629371,0.03496503,0.0000008063
195003,0,195043,B,72,0.30816967,0.57901729,2.72952601,5.94175820,0.73239437,0.02816901,0.0000898887
195031,Q,195043,0,203,0.71759790,0.63998803,14.64408135,11.80840034,0.70792079,0.03960396,0.0000000034
195005,A,195043,0,176,0.71963829,0.56620461,13.71056582,9.06110804,0.71428571,0.04571429,0.0000000143
195017,0,195043,B,143,0.32803977,0.54084883,4.13802725,7.63532606,0.71830986,0.01408451,0.0000001962
195036,A,195043,0,164,0.57604197,0.58795234,8.99710128,9.25139379,0.71779141,0.05521472,0.0000000268
195008,D,195043,0,197,0.47095119,0.52524254,7.47406614,8.61929703,0.70408163,0.04591837,0.0000000110
195015,0,195043,B,160,0.75027871,0.60478635,14.31000537,9.54565964,0.71069182,0.01886792,0.0000001076
FLEV113,T,195043,A,57,0.13014537,0.55927282,0.98227309,5.00332930,0.76785714,0.01785714,0.0000609974
195014,0,195043,0,206,0.34856132,0.58577878,5.32456336,10.32312647,0.71707317,0.04390244,0.0000000005
195014,0,195043,A,198,0.14114720,0.50723670,2.00112938,8.24003004,0.70558376,0.04568528,0.0000000079
195014,0,195043,B,160,0.32895535,0.55758776,4.39242755,8.44310033,0.71698113,0.01886792,0.0000000445
195014,A,195043,B,160,0.31883047,0.57319187,4.24166426,8.79268222,0.71069182,0.03144654,0.0000001076
195023,0,195043,0,230,0.34548070,0.58785047,5.57110783,10.97241155,0.72052402,0.05676856,0.0000000000
195023,0,195043,B,160,0.39409965,0.58353750,5.40700915,9.03223413,0.71069182,0.03144654,0.0000001076
195023,B,195043,0,218,0.17989653,0.56515654,2.69399237,10.06816365,0.70046083,0.05990783,0.0000000035
195016,0,195043,0,204,0.72258851,0.53868926,14.89313314,9.08744432,0.70443350,0.05911330,0.0000000057
195026,0,195043,B,98,0.67220626,0.56949836,8.94217499,6.78828788,0.72164948,0.02061856,0.0000126549
195018,B,195043,0,190,0.62514749,0.53909705,11.01125437,8.77623284,0.71428571,0.06878307,0.0000000038
195033,B,195043,B,151,0.54637123,0.59993623,7.98962271,9.15339656,0.72000000,0.03333333,0.0000000709
195009,Q,195043,0,99,0.54634338,0.57619898,6.45746599,6.94339439,0.72448980,0.06122449,0.0000088026
195009,Q,195043,A,99,0.53670091,0.55545405,6.29680112,6.57880599,0.73469388,0.06122449,0.0000033728
DAMP_QT2,R,DAMP102,T,124,0.79960793,0.65653163,14.76727729,9.61373894,0.74796748,0.00000000,0.0000000379
NOVY126,T,ROSN_QT1,R,60,0.56518911,0.58524742,5.26242806,5.49680630,0.76271186,0.00000000,0.0000544035
TROY210,T,ROSN_QT1,R,54,0.68072062,0.53709420,6.76509102,4.59151046,0.77358491,0.00000000,0.0000679202
TROY163,T,ROSN_QT1,R,73,0.63851859,0.61302216,7.03997520,6.53795809,0.76388889,0.02777778,0.0000075225
ALC_QT1,R,VAL0011,1,120,0.23552418,0.50196979,2.64363492,6.30463786,0.70588235,0.03361345,0.0000070616
SPR0003,0,VAL0011,1,120,0.70559163,0.68665077,10.86211260,10.26006264,0.75630252,0.05882353,0.0000000225
SPR0003,1,VAL0011,1,120,0.65727261,0.64448795,9.51366003,9.15615836,0.75630252,0.03361345,0.0000000225
C5A0104,A,VAL0011,1,120,0.56224911,0.54624228,7.41674932,7.08395065,0.70588235,0.02521008,0.0000070616
IJS0003,0,VAL0011,1,75,0.92467583,0.74056451,20.89100728,9.41595924,0.79729730,0.01351351,0.0000003139
IJS0003,1,VAL0011,1,75,0.91380882,0.74380899,19.35488135,9.50804997,0.82432432,0.02702703,0.0000000241
LRB0032,0,VAL0011,1,120,0.80103754,0.52467892,14.59753092,6.69502002,0.72268908,0.07563025,0.0000011828
LRB0032,4,VAL0011,1,112,0.80641146,0.54115016,14.36712970,6.74926318,0.73873874,0.08108108,0.0000004891
LRB0032,5,VAL0011,1,72,0.71006917,0.58463490,8.49719903,6.02912300,0.73239437,0.05633803,0.0000898887
LMH0004,1,LMH0001,1,129,0.71272145,0.62736747,11.49555233,9.07905534,0.75781250,0.02343750,0.0000000054
NEW0014,1,LMH0001,1,78,0.55982854,0.57926736,5.92858461,6.19519409,0.72727273,0.00000000,0.0000664587
202072,B,202091,0,56,0.66818875,0.72259637,6.66058474,7.68147860,0.78181818,0.00000000,0.0000291459
195049,A,195030,C,60,0.32556058,0.69779942,2.64476177,7.41914344,0.77966102,0.01694915,0.0000173724
195050,0,195030,Q,214,0.42303002,0.50335499,6.81361124,8.48180924,0.70422535,0.05164319,0.0000000025
TROY060,T,TROY100,T,59,0.62415218,0.72569044,6.08394268,7.96318691,0.77586207,0.00000000,0.0000264794
TROY102,T,TROY100,T,90,0.67401747,0.64977136,8.60773733,8.01888883,0.73033708,0.01123596,0.0000138648
TROY074,T,TROY100,T,83,0.41069968,0.59947773,4.07892456,6.74082623,0.74390244,0.01219512,0.0000099959
TROY025,T,TROY100,T,85,0.47722130,0.59278012,4.97711571,6.70564058,0.76190476,0.02380952,0.0000015804
TROY168,T,TROY196,T,72,0.73836177,0.56088243,9.22524036,5.66820247,0.76056338,0.00000000,0.0000112783
TROY060,T,TROY196,T,59,0.37231279,0.62356932,3.05508819,6.02204841,0.75862069,0.01724138,0.0000817561
TROY172,T,TROY196,T,118,0.71496044,0.61355524,11.06102359,8.36848867,0.74358974,0.00854701,0.0000001367
1TN0105,A,1TN0106,A,57,0.65368183,0.60497150,6.46393242,5.63466862,0.78571429,0.00000000,0.0000190128
ABN0021,0,BRE0003,1,88,0.34069300,0.51478638,3.37998147,5.56844689,0.73563218,0.02298851,0.0000110436
VEND221,T,VEND050,T,139,0.27842807,0.54970939,3.40545071,7.70232549,0.70289855,0.01449275,0.0000018696
VEND039,T,VEND050,T,83,0.33690541,0.54459698,3.24023740,5.84402681,0.71951220,0.01219512,0.0000702212
NOVY107,T,VEND050,T,65,0.40317214,0.63827228,3.52452406,6.58100654,0.75000000,0.04687500,0.0000633425
VEND032,T,VEND050,T,99,0.44076454,0.51910257,4.86100231,5.98162617,0.71428571,0.00000000,0.0000220905
