"series_a","series_b","r","sgc","ssgc","overlap","p","distance_m"
"NM111","NM571","0.575138196566797","0.691056910569106","0.0040650406504065","246","2.05724837165633e-09","193809.31635009"
"NM111","NM579","0.507586211854456","0.685358255451713","0.00311526479750779","321","3.09596792646971e-11","159019.77276331"
"NM112","AZ534","0.50816149565994","0.698795180722892","0","332","4.34319247233361e-13","413641.99278883"
"NM112","AZ537","0.555537869664366","0.692307692307692","0.0029585798816568","338","1.53743684450092e-12","413229.78309116"
"NM112","NM001","0.594466600974369","0.734177215189873","0.00316455696202532","316","0","144580.3140664"
"NM112","NM020","0.52001032684784","0.662576687116564","0","326","4.33705005242757e-09","220956.46800715"
"NM112","NM024","0.503954188696468","0.654434250764526","0.00305810397553517","327","2.33279999761749e-08","306048.83614774"
"NM112","NM034","0.542080949829729","0.732258064516129","0.0032258064516129","310","2.22044604925031e-16","202761.14093551"
"NM112","NM036","0.607618249541313","0.733096085409253","0","281","5.55111512312578e-15","77808.43690732"
"NM112","NM037","0.59512702536408","0.768987341772152","0","316","0","77808.43690732"
"NM112","NM038","0.555888723049539","0.728658536585366","0","328","2.22044604925031e-16","135734.71489079"
"NM112","NM039","0.629090451351738","0.762411347517731","0","282","0","145817.20714412"
"NM112","NM040","0.506867467981788","0.695121951219512","0","328","1.57607260575787e-12","145817.20714412"
"NM112","NM043","0.533450055829177","0.726114649681529","0","314","1.11022302462516e-15","180877.54792166"
"NM112","NM048","0.551809619354021","0.659090909090909","0","308","2.34956434308486e-08","176834.06560056"
"NM112","NM063","0.504066201785092","0.675595238095238","0","336","1.21515020268248e-10","274086.90181113"
"NM112","NM111","0.765538430737584","0.847352024922118","0.00311526479750779","321","0","0"
"NM112","NM118","0.613679051640137","0.766272189349112","0","338","0","95260.83005219"
"NM112","NM501","0.537083376410453","0.714285714285714","0","245","1.97033500626276e-11","178266.43092761"
"NM112","NM502","0.589383095854529","0.725856697819315","0.00311526479750779","321","6.66133814775094e-16","144660.4157071"
"NM112","NM537","0.511279173468202","0.679640718562874","0","334","5.16473530609574e-11","306048.83614774"
"NM112","NM555","0.56310635052547","0.736686390532544","0","338","0","190598.71676181"
"NM112","NM556","0.53458129015039","0.715976331360947","0","338","1.99840144432528e-15","188567.73262678"
"NM112","NM557","0.576786132185105","0.742603550295858","0","338","0","214120.11057716"
"NM112","NM565","0.611878577058349","0.736686390532544","0","338","0","245299.96015983"
"NM112","NM566","0.580133920905303","0.718934911242604","0","338","8.88178419700125e-16","245299.96015983"
"NM112","NM568","0.528643527580422","0.730769230769231","0","312","4.44089209850063e-16","251599.21151477"
"NM112","NM571","0.575970285823995","0.680161943319838","0","247","1.48806067468144e-08","193809.31635009"
"NM112","NM579","0.545686959267519","0.71301775147929","0","338","4.88498130835069e-15","159019.77276331"
"NM112","NM584","0.529626504866312","0.748520710059172","0","338","0","240618.60241802"
"NM112","NM586","0.532325415741289","0.754437869822485","0","338","0","204773.65781738"
"NM112","NM587","0.512573210377068","0.757396449704142","0","338","0","200558.38080367"
"NM118","NM032","0.537362643325691","0.658682634730539","0","334","6.62904264814301e-09","245821.26983642"
"NM118","NM034","0.510126404270512","0.696774193548387","0.0032258064516129","310","4.23416857131542e-12","199358.12824998"
"NM118","NM036","0.504148169711156","0.683274021352313","0","281","8.02335531346898e-10","70138.04413262"
"NM118","NM037","0.62847102112279","0.765822784810127","0","316","0","70138.04413262"
"NM118","NM038","0.584301087621886","0.740196078431373","0","408","0","41778.3702429"
"NM118","NM039","0.611699565567728","0.74822695035461","0","282","0","50561.65526843"
"NM118","NM040","0.538732090049703","0.727735368956743","0","393","0","50561.65526843"
"NM118","NM051","0.532104819290295","0.70242214532872","0","289","5.88729065498228e-12","155428.19309088"
"NM118","NM111","0.602057409044924","0.753894080996885","0.00311526479750779","321","0","95260.83005219"
"NM118","NM112","0.613679051640137","0.766272189349112","0","338","0","95260.83005219"
"NM118","NM501","0.568608100736251","0.771428571428571","0","245","0","96522.71882329"
"NM118","NM566","0.518984044043836","0.688775510204082","0","392","7.70494779089859e-14","303281.60284949"
"NM118","NM581","0.503610580257717","0.696172248803828","0","418","1.11022302462516e-15","164948.1007257"
"NM119","AZ052","0.53617865200731","0.73421926910299","0","301","4.44089209850063e-16","151742.20539955"
"NM119","AZ056","0.501423552895717","0.692307692307692","0.00320512820512821","312","1.0932144078879e-11","171779.25469117"
"NM119","AZ518","0.516017837971841","0.700305810397553","0","327","4.34541291838286e-13","148521.1057651"
"NM119","AZ537","0.517061365791758","0.724770642201835","0.00305810397553517","327","4.44089209850063e-16","160616.38295036"
"NM119","AZ564","0.550584820285153","0.705882352941177","0","51","0.00327589748290857","415039.1381219"
"NM119","NM010","0.536751532943341","0.694352159468439","0.00664451827242525","301","1.54332102653143e-11","136422.22217069"
"NM119","NM040","0.502983168256939","0.67192429022082","0","317","9.23790599571817e-10","366459.5941446"
"NM119","NM043","0.500092480140768","0.732484076433121","0","314","2.22044604925031e-16","333406.02001997"
"NM119","NM048","0.520850348492317","0.746753246753247","0","308","0","101555.01906646"
"NM119","NM061","0.577685023478296","0.709342560553633","0","289","1.09778852674935e-12","57146.47924155"
"NM119","NM063","0.524321820656388","0.710769230769231","0","325","2.97539770599542e-14","57146.47924155"
"NM119","NM501","0.534276975063853","0.710204081632653","0","245","4.6909365281067e-11","354865.13918582"
"NM119","NM555","0.51203653827094","0.72782874617737","0","327","2.22044604925031e-16","344017.44740309"
"NM119","NM565","0.583854239949705","0.813455657492355","0","327","0","53721.04075093"
"NM119","NM566","0.628909651017442","0.785932721712538","0","327","0","53721.04075093"
"NM119","NM567","0.539473660718956","0.761467889908257","0","327","0","39780.108344"
"NM119","NM568","0.897909153941756","0.923076923076923","0","312","0","2223.90159469"
"NM500","AZ052","0.513379603370304","0.652509652509653","0.00386100386100386","259","9.16254887073364e-07","398812.02281764"
"NM500","AZ090","0.525963560884284","0.681818181818182","0.00757575757575758","264","3.45464079565261e-09","328099.54747714"
"NM500","NM011","0.541246018405912","0.675675675675676","0.0115830115830116","259","1.56332566891848e-08","359877.33743634"
"NM500","NM012","0.506834242751925","0.675675675675676","0.00386100386100386","259","1.56332566891848e-08","391126.13427764"
"NM500","NM022","0.525146361690917","0.650190114068441","0.00380228136882129","263","1.10839031530752e-06","210754.16109487"
"NM500","NM024","0.566560282222985","0.695817490494297","0.00760456273764259","263","2.13569384399648e-10","155329.95255577"
"NM500","NM026","0.571400014092503","0.659090909090909","0.00378787878787879","264","2.3429121709384e-07","75329.01525002"
"NM500","NM029","0.509295904889438","0.704545454545455","0.00378787878787879","264","2.99247293611415e-11","264158.15418189"
"NM500","NM038","0.543661722072458","0.723484848484849","0.00378787878787879","264","3.80362408236579e-13","74500.7034222"
"NM500","NM039","0.56103830112312","0.715909090909091","0.00378787878787879","264","2.27950991416037e-12","67172.25852805"
"NM500","NM043","0.5210928154841","0.71969696969697","0.00378787878787879","264","9.38138455808257e-13","93546.15806869"
"NM500","NM052","0.520534935728074","0.685606060606061","0.00378787878787879","264","1.62461755159882e-09","149575.55734387"
"NM500","NM501","0.585136641670731","0.775510204081633","0.00408163265306122","245","0","62292.84785934"
"NM500","NM537","0.547820472625645","0.704545454545455","0.00378787878787879","264","2.99247293611415e-11","155329.95255577"
"NM500","NM549","0.611111782824928","0.727272727272727","0.00378787878787879","264","1.51878509768721e-13","71707.08830398"
"NM500","NM550","0.522879389978191","0.761363636363636","0.00757575757575758","264","0","88671.856733"
"NM500","NM551","0.594758925501226","0.761363636363636","0.00378787878787879","264","0","39850.57236537"
"NM500","NM555","0.553004344469034","0.712121212121212","0.00378787878787879","264","5.45807843366219e-12","87650.70980532"
"NM500","NM556","0.546605122769621","0.708333333333333","0.00378787878787879","264","1.28754784611829e-11","88585.97866222"
"NM500","NM557","0.644162214291569","0.799242424242424","0.00378787878787879","264","0","12141.81620975"
"NM500","NM558","0.515006884514289","0.715909090909091","0.00378787878787879","264","2.27950991416037e-12","82626.76788293"
"NM500","NM559","0.567859315751398","0.71969696969697","0.00378787878787879","264","9.38138455808257e-13","69857.63949677"
"NM500","NM565","0.533418495578605","0.693181818181818","0.00378787878787879","264","3.43693074000839e-10","380748.82608546"
"NM500","NM571","0.518044091113433","0.708860759493671","0.00421940928270042","237","1.26983312753737e-10","186847.57448256"
"NM500","NM582","0.523197459315049","0.727272727272727","0.00757575757575758","264","1.51878509768721e-13","59705.74470236"
"NM500","NM583","0.531823487120413","0.628787878787879","0.00378787878787879","264","2.85027171524899e-05","75329.01525002"
"NM500","NM584","0.547602051378314","0.71969696969697","0.00378787878787879","264","9.38138455808257e-13","81598.62849382"
"NM500","NM585","0.531377810192209","0.689393939393939","0.00378787878787879","264","7.5279316114063e-10","87227.51125176"
"NM500","NM586","0.548503200208413","0.723484848484849","0.00378787878787879","264","3.80362408236579e-13","88667.35762565"
"NM500","NM587","0.561368138545192","0.765151515151515","0.00378787878787879","264","0","88671.856733"
"NM501","AZ040","0.542495147052411","0.654166666666667","0","240","1.78213508950087e-06","482590.60533604"
"NM501","AZ043","0.509897756874749","0.714285714285714","0","238","3.79987152854255e-11","388859.58273289"
"NM501","AZ052","0.54173776152309","0.775","0","240","0","336519.18741116"
"NM501","AZ056","0.564978181288412","0.675","0","240","5.88776427612459e-08","478939.14303124"
"NM501","AZ066","0.520439811793383","0.7","0","240","5.76323877510276e-10","362870.98078005"
"NM501","AZ080","0.516094628324698","0.680327868852459","0.00409836065573771","244","1.76462844336811e-08","278652.07330321"
"NM501","AZ081","0.522036555857784","0.704918032786885","0","244","1.5351142579334e-10","280199.31270024"
"NM501","AZ105","0.507741557140214","0.661224489795918","0.00408163265306122","245","4.48508248762636e-07","330150.85897428"
"NM501","AZ139","0.512062322520801","0.689795918367347","0.00408163265306122","245","2.82336043433418e-09","279016.25609998"
"NM501","AZ541","0.526100763533578","0.730612244897959","0","245","5.22470955388599e-13","385771.9655808"
"NM501","CO046","0.572034347150086","0.687763713080169","0.00421940928270042","237","7.41823313887835e-09","143720.3890509"
"NM501","CO076","0.503071545916165","0.692622950819672","0","244","1.768762247778e-09","252976.24612089"
"NM501","CO509","0.535939057408627","0.702040816326531","0","245","2.53432830277234e-10","250833.22963435"
"NM501","CO638","0.534698927993286","0.710204081632653","0","245","4.6909365281067e-11","212632.86120262"
"NM501","NM007","0.522324071523731","0.73109243697479","0","238","1.00186525742174e-12","329554.90750628"
"NM501","NM010","0.552683141994683","0.716666666666667","0","240","1.90438775860002e-11","318958.14795156"
"NM501","NM011","0.588868610987588","0.758333333333333","0.00416666666666667","240","1.11022302462516e-15","297636.89370963"
"NM501","NM012","0.547279657125126","0.716666666666667","0","240","1.90438775860002e-11","329820.30318329"
"NM501","NM021","0.571112135653159","0.713114754098361","0","244","2.77733391840229e-11","193398.28571521"
"NM501","NM022","0.539236164449346","0.684426229508197","0","244","8.32908519932118e-09","193398.28571521"
"NM501","NM023","0.527645635490983","0.754098360655738","0","244","1.99840144432528e-15","193398.28571521"
"NM501","NM024","0.62499632797565","0.741803278688525","0.00409836065573771","244","4.21884749357559e-14","136807.7855497"
"NM501","NM025","0.614610345903356","0.751020408163265","0.00408163265306122","245","3.99680288865056e-15","168267.35673033"
"NM501","NM026","0.620753162966467","0.751020408163265","0","245","3.99680288865056e-15","66951.69200407"
"NM501","NM027","0.567877566643942","0.76734693877551","0","245","0","140711.12639785"
"NM501","NM028","0.632896058688584","0.763265306122449","0","245","2.22044604925031e-16","140711.12639785"
"NM501","NM029","0.564947673274463","0.746938775510204","0","245","1.06581410364015e-14","206905.18597694"
"NM501","NM030","0.594737715026702","0.746938775510204","0.00408163265306122","245","1.06581410364015e-14","206905.18597694"
"NM501","NM031","0.580343590368222","0.771428571428571","0","245","0","207100.48862598"
"NM501","NM032","0.54954643047007","0.714285714285714","0","245","1.97033500626276e-11","205303.91197351"
"NM501","NM033","0.588170593122851","0.710204081632653","0","245","4.6909365281067e-11","205303.91197351"
"NM501","NM034","0.548542517350929","0.722448979591837","0","245","3.31312755008639e-12","170014.78532954"
"NM501","NM036","0.611096556600076","0.702040816326531","0","245","2.53432830277234e-10","112365.71289321"
"NM501","NM037","0.592105830606381","0.726530612244898","0","245","1.32627242521721e-12","112365.71289321"
"NM501","NM038","0.540453335305852","0.73469387755102","0","245","2.02504679691629e-13","61792.43610301"
"NM501","NM039","0.651143959938694","0.771428571428571","0","245","0","69912.97626747"
"NM501","NM040","0.594001003990881","0.779591836734694","0","245","0","69912.97626747"
"NM501","NM043","0.71846813758832","0.804081632653061","0","245","0","32817.63466638"
"NM501","NM051","0.651864976310034","0.751020408163265","0","245","3.99680288865056e-15","90390.65759378"
"NM501","NM052","0.635601931966945","0.759183673469388","0","245","4.44089209850063e-16","90390.65759378"
"NM501","NM053","0.591960577139629","0.746938775510204","0","245","1.06581410364015e-14","122418.53556994"
"NM501","NM055","0.600553252038752","0.758196721311475","0","244","6.66133814775094e-16","136807.7855497"
"NM501","NM061","0.540854984303053","0.702040816326531","0","245","2.53432830277234e-10","347127.03337143"
"NM501","NM063","0.522327485099355","0.726530612244898","0","245","1.32627242521721e-12","347127.03337143"
"NM501","NM111","0.507584154409676","0.730612244897959","0.00408163265306122","245","5.22470955388599e-13","178266.43092761"
"NM501","NM112","0.537083376410453","0.714285714285714","0","245","1.97033500626276e-11","178266.43092761"
"NM501","NM118","0.568608100736251","0.771428571428571","0","245","0","96522.71882329"
"NM501","NM119","0.534276975063853","0.710204081632653","0","245","4.6909365281067e-11","354865.13918582"
"NM501","NM500","0.585136641670731","0.775510204081633","0.00408163265306122","245","0","62292.84785934"
"NM501","NM503","0.571806686215476","0.726530612244898","0","245","1.32627242521721e-12","151016.37337052"
"NM501","NM512","0.503561436570586","0.657142857142857","0","245","8.68322808544875e-07","151016.37337052"
"NM501","NM537","0.639074475218387","0.73469387755102","0","245","2.02504679691629e-13","136807.7855497"
"NM501","NM545","0.512283275802205","0.683962264150943","0","212","8.45861038989426e-08","136807.7855497"
"NM501","NM548","0.511425511141599","0.738775510204082","0","245","7.72715225139109e-14","128193.69645987"
"NM501","NM549","0.586968288989077","0.742857142857143","0","245","2.90878432451791e-14","128193.69645987"
"NM501","NM550","0.616906416465773","0.783673469387755","0.00408163265306122","245","0","36875.77081231"
"NM501","NM551","0.594991597446795","0.706122448979592","0","245","1.09908526724212e-10","102137.84282921"
"NM501","NM554","0.524991969278106","0.697959183673469","0","245","5.75119951662373e-10","78162.9894943"
"NM501","NM555","0.693306659686583","0.795918367346939","0","245","0","30747.71754095"
"NM501","NM556","0.60701263657138","0.787755102040816","0","245","0","30671.0464223"
"NM501","NM557","0.600651002752725","0.746938775510204","0","245","1.06581410364015e-14","73742.49221416"
"NM501","NM558","0.690822941246643","0.763265306122449","0","245","2.22044604925031e-16","26529.52321589"
"NM501","NM559","0.608435107973826","0.702040816326531","0","245","2.53432830277234e-10","127577.67914802"
"NM501","NM560","0.520348555427599","0.66530612244898","0","245","2.28032864812988e-07","128193.69645987"
"NM501","NM565","0.577444309961217","0.783673469387755","0","245","0","321056.28887039"
"NM501","NM566","0.596959088274675","0.742857142857143","0","245","2.90878432451791e-14","321056.28887039"
"NM501","NM568","0.534148295260475","0.710204081632653","0","245","4.6909365281067e-11","352872.16295922"
"NM501","NM571","0.514740568799958","0.679324894514768","0","237","3.36417715907089e-08","125161.85569666"
"NM501","NM581","0.679867098896411","0.795918367346939","0","245","0","87034.83886845"
"NM501","NM582","0.685849139875938","0.755102040816326","0.00408163265306122","245","1.33226762955019e-15","96771.09150866"
"NM501","NM583","0.616162155593694","0.742857142857143","0","245","2.90878432451791e-14","66951.69200407"
"NM501","NM584","0.676124998136781","0.779591836734694","0","245","0","63625.11867131"
"NM501","NM585","0.535843304418858","0.718367346938775","0","245","8.14459610865015e-12","38019.72594746"
"NM501","NM586","0.652954066929774","0.755102040816326","0","245","1.33226762955019e-15","39400.11788"
"NM501","NM587","0.669837577795899","0.820408163265306","0","245","0","36875.77081231"
"NM502","AZ514","0.516225835706924","0.651948051948052","0.00519480519480519","385","2.47842346645655e-09","348017.84211111"
"NM502","AZ534","0.561297359400061","0.685714285714286","0.00317460317460317","315","4.3334669186379e-11","351223.16451951"
"NM502","NM001","0.975138328459701","0.937078651685393","0.00449438202247191","445","0","2799.89880548"
"NM502","NM004","0.674598592868225","0.839243498817967","0.00236406619385343","423","0","9074.37357039"
"NM502","NM006","0.513968808899061","0.75593220338983","0.00677966101694915","295","0","9593.27112207"
"NM502","NM011","0.516427040829858","0.655786350148368","0.0118694362017804","337","1.06703215152493e-08","306465.51233116"
"NM502","NM020","0.514122316262018","0.682065217391304","0.00271739130434783","368","2.8439472998798e-12","100990.70826489"
"NM502","NM097","0.801306270246572","0.877483443708609","0.00993377483443709","302","0","5864.56194796"
"NM502","NM111","0.602042284329778","0.711475409836066","0.00655737704918033","305","1.50768286744096e-13","144660.4157071"
"NM502","NM112","0.589383095854529","0.725856697819315","0.00311526479750779","321","6.66133814775094e-16","144660.4157071"
"NM502","NM557","0.511934265706132","0.663414634146341","0.0048780487804878","410","3.64612784409246e-11","358216.71630209"
"NM502","NM565","0.568092516339942","0.677777777777778","0.00444444444444444","450","4.61852778244065e-14","238951.45171902"
"NM502","NM579","0.621808977391047","0.772189349112426","0.0029585798816568","338","0","16272.25701149"
"NM503","AZ023","0.641791616469233","0.734736842105263","0.00210526315789474","475","0","307221.08002648"
"NM503","AZ030","0.563213576745488","0.666666666666667","0","264","6.09383787875117e-08","523486.83950416"
"NM503","AZ043","0.505618208116218","0.665573770491803","0","305","7.32740201847548e-09","451552.72860106"
"NM503","AZ049","0.576029660352386","0.686847599164927","0","479","2.22044604925031e-16","447131.19042769"
"NM503","AZ050","0.545566932178626","0.675","0.003125","320","3.82540221721683e-10","445525.28829016"
"NM503","AZ052","0.618623375780631","0.717607973421927","0","301","4.32986979603811e-14","391743.85043361"
"NM503","AZ063","0.56619686182548","0.674285714285714","0","350","6.97590873954823e-11","444069.80181261"
"NM503","AZ066","0.591249355703439","0.695833333333333","0","480","0","299409.92868061"
"NM503","AZ069","0.617069615416083","0.660377358490566","0.00269541778975741","371","6.48479714371319e-10","280385.63261984"
"NM503","AZ072","0.654178608352989","0.695417789757412","0.00269541778975741","371","5.15143483426073e-14","280385.63261984"
"NM503","AZ077","0.587231524643313","0.653495440729483","0","329","2.57221535182595e-08","455902.47473152"
"NM503","AZ079","0.543187736826506","0.636054421768708","0","294","3.07576024405343e-06","459420.36038738"
"NM503","AZ080","0.677776391894616","0.734584450402145","0.00268096514745308","373","0","225967.7065253"
"NM503","AZ081","0.572606027765085","0.740540540540541","0","370","0","228568.12101046"
"NM503","AZ082","0.587648286675534","0.725773195876289","0.00412371134020619","485","0","228386.25831088"
"NM503","AZ083","0.573679391548683","0.751592356687898","0","471","0","220372.93461065"
"NM503","AZ084","0.56681701366686","0.68801652892562","0.00619834710743802","484","2.22044604925031e-16","319239.09692264"
"NM503","AZ085","0.639950292055555","0.727835051546392","0","485","0","309732.50391822"
"NM503","AZ089","0.569707556664784","0.662234042553192","0","376","3.14069437123976e-10","392317.2294117"
"NM503","AZ090","0.553992970742322","0.631578947368421","0.00277008310249307","361","5.7330314384707e-07","249407.71181875"
"NM503","AZ099","0.517019429440763","0.653846153846154","0","286","1.95518079948442e-07","378917.9693807"
"NM503","AZ139","0.563104221629916","0.690340909090909","0.00284090909090909","352","9.18376485969929e-13","250381.63275321"
"NM503","AZ143","0.528926429801333","0.656534954407295","0","329","1.35822417757225e-08","549410.18901901"
"NM503","AZ144","0.506957638313221","0.680327868852459","0.00204918032786885","488","1.55431223447522e-15","443060.99891942"
"NM503","AZ502","0.592182859669503","0.700854700854701","0","234","7.99775135007508e-10","542969.23051635"
"NM503","AZ503","0.533481896065218","0.683544303797468","0","316","6.77706779583787e-11","476207.91189467"
"NM503","AZ514","0.519458661755567","0.665829145728643","0.00251256281407035","398","3.67648134158571e-11","408172.45560527"
"NM503","AZ518","0.544691060498558","0.671597633136095","0","338","2.79815060011401e-10","447450.91392503"
"NM503","AZ523","0.610827504688114","0.669064748201439","0","278","1.72291028111005e-08","455902.47473152"
"NM503","AZ535","0.54889395844415","0.644230769230769","0","208","3.17897376174159e-05","456422.52746587"
"NM503","AZ537","0.501877418584674","0.671597633136095","0.0029585798816568","338","2.79815060011401e-10","591164.83263396"
"NM503","AZ541","0.538440317959441","0.676100628930818","0","318","3.37164518526833e-10","447591.31912727"
"NM503","AZ547","0.547125885613459","0.645621181262729","0","491","1.09296349748433e-10","447652.34228694"
"NM503","AZ548","0.582025267107315","0.647651006711409","0","298","3.43799420265967e-07","447652.34228694"
"NM503","CO021","0.687262470900139","0.78781512605042","0","476","0","129175.82873465"
"NM503","CO046","0.526356082058893","0.667857142857143","0.00357142857142857","280","1.93656723990188e-08","79640.82720049"
"NM503","CO066","0.652464222721235","0.733197556008147","0.00203665987780041","491","0","146958.97522587"
"NM503","CO067","0.602179543568834","0.716904276985743","0","491","0","146958.97522587"
"NM503","CO076","0.773507278278209","0.760330578512397","0","484","0","130361.13649283"
"NM503","CO502","0.57541616655286","0.679911699779249","0.0022075055187638","453","1.88737914186277e-14","93612.72135637"
"NM503","CO509","0.723083917006547","0.79837067209776","0","491","0","127042.56450105"
"NM503","CO557","0.538137128896052","0.641975308641975","0","324","3.2026953955544e-07","91657.57720091"
"NM503","CO599","0.515159666809873","0.637474541751528","0.00203665987780041","491","1.11185349815912e-09","328113.7012899"
"NM503","CO600","0.572474947551226","0.699095022624434","0","442","0","179604.75529638"
"NM503","CO610","0.648922971159737","0.729124236252546","0.00203665987780041","491","0","149328.72943284"
"NM503","CO626","0.543321197894246","0.706967213114754","0","488","0","200012.75385584"
"NM503","CO629","0.543636645353593","0.686354378818737","0","491","2.22044604925031e-16","244196.83070316"
"NM503","CO631","0.539427043848734","0.672097759674134","0.00610997963340122","491","2.39808173319034e-14","248562.77374696"
"NM503","CO638","0.681790208095361","0.740291262135922","0","412","0","74015.15119742"
"NM503","CO647","0.785884001373156","0.790224032586558","0","491","0","129175.82873465"
"NM503","CO650","0.538497990293396","0.672097759674134","0","491","2.39808173319034e-14","248562.77374696"
"NM503","NM007","0.529062683903405","0.658088235294118","0","272","1.8429785741958e-07","390305.88995721"
"NM503","NM010","0.602284288872638","0.697674418604651","0.00664451827242525","301","6.93223256575948e-12","381266.52632429"
"NM503","NM011","0.634694373542244","0.690265486725664","0.00884955752212389","339","2.44670950166892e-12","361543.40055474"
"NM503","NM012","0.59934888958976","0.711409395973154","0","447","0","408920.06921696"
"NM503","NM021","0.760929308731992","0.694711538461538","0.00240384615384615","416","1.99840144432528e-15","66648.95320773"
"NM503","NM022","0.846821187524125","0.839228295819936","0","311","0","66648.95320773"
"NM503","NM023","0.745187856539083","0.80050505050505","0","396","0","66648.95320773"
"NM503","NM024","0.789676583439652","0.798780487804878","0.00304878048780488","328","0","40098.35555266"
"NM503","NM025","0.674421185893629","0.762886597938144","0.00206185567010309","485","0","180475.08043982"
"NM503","NM026","0.657586209980698","0.736082474226804","0","485","0","85521.3542023"
"NM503","NM028","0.512240382664976","0.684210526315789","0","361","2.55973020557576e-12","202159.37906688"
"NM503","NM029","0.692709325925803","0.729442970822281","0","377","0","218622.49167684"
"NM503","NM030","0.632738857857172","0.744329896907217","0.00618556701030928","485","0","218622.49167684"
"NM503","NM031","0.700941602558773","0.754639175257732","0","485","0","216477.76113583"
"NM503","NM032","0.502914700446465","0.733532934131736","0","334","0","245497.6810408"
"NM503","NM033","0.627322978604424","0.674311926605505","0.00229357798165138","436","3.35065308831872e-13","245497.6810408"
"NM503","NM034","0.523450084505543","0.664516129032258","0.0032258064516129","310","6.90533807912175e-09","239056.91349337"
"NM503","NM039","0.54051254384157","0.702127659574468","0","282","1.13224984943372e-11","209960.73436047"
"NM503","NM043","0.543306336133874","0.700636942675159","0","314","1.15552012402986e-12","147684.65774078"
"NM503","NM051","0.50918294170144","0.678200692041522","0","289","1.37120714782668e-09","156506.92678624"
"NM503","NM052","0.523694142531403","0.677514792899408","0","338","6.70377087175211e-11","156506.92678624"
"NM503","NM053","0.61680125006547","0.706051873198847","0.00288184438040346","347","1.64313007644523e-14","130119.21785878"
"NM503","NM055","0.62742952669091","0.697612732095491","0","377","1.66533453693773e-14","40098.35555266"
"NM503","NM063","0.507401780138821","0.666666666666667","0","342","7.07446323744421e-10","434657.07082468"
"NM503","NM501","0.571806686215476","0.726530612244898","0","245","1.32627242521721e-12","151016.37337052"
"NM503","NM512","0.656934284784219","0.643533123028391","0","317","3.20340604265112e-07","0"
"NM503","NM520","0.639593455915053","0.723112128146453","0.0022883295194508","437","0","191149.93941595"
"NM503","NM537","0.748332527108276","0.754901960784314","0","408","0","40098.35555266"
"NM503","NM545","0.58890230918926","0.700460829493088","0","217","3.50631301770932e-09","40098.35555266"
"NM503","NM549","0.532303788024476","0.672566371681416","0","339","2.09013473195796e-10","145044.32379156"
"NM503","NM550","0.527978495809546","0.704035874439462","0.00224215246636771","446","0","127441.78995068"
"NM503","NM555","0.602083722552976","0.70855614973262","0","374","6.66133814775094e-16","137253.27931751"
"NM503","NM557","0.560547172873617","0.664302600472813","0.00236406619385343","423","1.39512845720446e-11","160475.9631984"
"NM503","NM558","0.52934148308722","0.676923076923077","0","325","1.78187242738659e-10","136527.84337099"
"NM503","NM559","0.540659120206189","0.645621181262729","0","491","1.09296349748433e-10","149226.93049496"
"NM503","NM565","0.592497822071135","0.678207739307536","0.00203665987780041","491","2.88657986402541e-15","413941.32368716"
"NM503","NM566","0.531536302091777","0.652061855670103","0","388","2.09142370088955e-09","413941.32368716"
"NM503","NM581","0.566014367775314","0.700873362445415","0","458","0","106170.64120843"
"NM503","NM582","0.572977699728332","0.674937965260546","0.00248138957816377","403","2.16049400592055e-12","104852.53328981"
"NM503","NM583","0.622104039507374","0.741344195519348","0","491","0","85521.3542023"
"NM503","NM584","0.689896722162007","0.755600814663951","0","491","0","87397.61505307"
"NM503","NM586","0.50348794310386","0.647657841140529","0","491","5.999178931404e-11","123188.7395251"
"NM503","NM587","0.509039132104103","0.710794297352342","0.00203665987780041","491","0","127441.78995068"
"NM503","NV057","0.533148248446825","0.635071090047393","0.0023696682464455","422","2.86597274801181e-08","634221.89060273"
"NM503","UT020","0.567860456697856","0.702479338842975","0.00413223140495868","484","0","257817.59764468"
"NM503","UT021","0.629879605377067","0.704433497536946","0","406","2.22044604925031e-16","335687.79721434"
"NM503","UT022","0.591553680262212","0.685950413223141","0","484","2.22044604925031e-16","335687.79721434"
"NM503","UT023","0.60842830445916","0.696907216494845","0.00206185567010309","485","0","270452.1128144"
"NM503","UT024","0.59506629563332","0.728778467908903","0","483","0","245800.5274965"
"NM503","UT507","0.513373680412691","0.647798742138365","0","477","1.0754463986018e-10","451279.44657304"
"NM503","UT508","0.505500679001445","0.655804480651731","0","491","5.02775598931748e-12","442396.21122936"
"NM503","UT513","0.522034124758693","0.665987780040733","0","491","1.89404048001052e-13","454597.52655699"
"NM503","UT515","0.533012822805754","0.657841140529532","0","491","2.65165667201472e-12","461806.14340833"
"NM503","UT517","0.522459432300581","0.633401221995927","0","491","3.38086847406771e-09","454292.55252417"
"NM503","UT518","0.50630335196589","0.677282377919321","0","471","1.4210854715202e-14","439635.07381471"
"NM503","UT524","0.533724590746029","0.661914460285132","0","491","7.20090653771877e-13","450492.58890215"
"NM503","UT529","0.582534601201884","0.708757637474542","0","491","0","263241.87424726"
"NM512","AZ049","0.518257924562391","0.686274509803922","0","306","7.17530479477091e-11","447131.19042769"
"NM512","AZ050","0.503060407391647","0.689542483660131","0.00326797385620915","306","3.3279157207744e-11","445525.28829016"
"NM512","AZ056","0.500359526929925","0.641693811074919","0.00325732899022801","307","6.85764792285326e-07","545904.8854685"
